,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2001,iwf,M,1.0,Jaber Saeed Salem,QAT,A,125.74,200.0,205.0,210.0,210.0,1,245.0,250.0,-263.0,250.0,1,460.0
1,2001,iwf,M,2.0,Roman Mesheryakov,RUS,A,152.3,192.5,200.0,205.0,205.0,2,232.5,-240.0,240.0,240.0,4,445.0
2,2001,iwf,M,3.0,Andrey Chemerkin,RUS,A,176.9,190.0,200.0,-205.0,200.0,3,242.5,-247.5,-247.5,242.5,3,442.5
3,2001,iwf,M,4.0,Paweł Najdek,POL,A,134.48,180.0,-185.0,185.0,185.0,6,235.0,245.0,250.0,250.0,1,435.0
4,2001,iwf,M,5.0,Tibor Stark,HUN,A,139.42,180.0,187.5,190.0,190.0,4,-220.0,220.0,225.0,225.0,5,415.0
5,2001,iwf,M,6.0,Aleko Nozadze,GEO,A,116.38,180.0,-187.5,-187.5,180.0,7,220.0,225.0,-230.0,225.0,5,405.0
6,2001,iwf,M,7.0,Axel Franz,GER,A,139.36,175.0,182.5,187.5,187.5,5,215.0,222.5,-227.5,222.5,8,405.0
7,2001,iwf,M,8.0,Giorgi Kobaladze,GEO,A,122.4,172.5,177.5,-180.0,177.5,8,-225.0,225.0,-232.5,225.0,5,402.5
8,2001,iwf,M,9.0,Nigel Avery,NZL,A,123.3,-170.0,-170.0,170.0,170.0,9,205.0,210.0,217.5,217.5,10,387.5
9,2001,iwf,M,10.0,Hildegar Morillo,VEN,A,130.42,-160.0,160.0,165.0,165.0,10,200.0,212.5,220.0,220.0,9,385.0
10,2001,iwf,M,11.0,Petr Sobotka,CZE,A,145.58,160.0,-165.0,165.0,165.0,10,190.0,-202.5,-202.5,190.0,11,355.0
11,2001,iwf,M,12.0,Cristián Escalante,CHI,A,117.82,152.5,162.5,-167.5,162.5,12,185.0,-190.0,190.0,190.0,11,352.5
