,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2001,iwf,M,1.0,Giorgi Asanidze,GEO,A,84.74,172.5,177.5,180.0,180.0,1,207.5,210.0,-215.0,210.0,1,390.0
1,2001,iwf,M,2.0,Aliaksandr Anishchanka,BLR,A,84.52,172.5,-177.5,177.5,177.5,3,202.5,207.5,-212.5,207.5,3,385.0
2,2001,iwf,M,3.0,Milen Dobrev,BUL,A,84.58,165.0,170.0,175.0,175.0,4,195.0,207.5,-212.5,207.5,3,382.5
3,2001,iwf,M,4.0,Valeriu Calancea,ROU,A,83.96,160.0,165.0,167.5,167.5,6,205.0,-210.0,-210.0,205.0,6,372.5
4,2001,iwf,M,5.0,Ernesto Quiroga,CUB,A,84.82,155.0,160.0,-165.0,160.0,11,205.0,210.0,-215.0,210.0,1,370.0
5,2001,iwf,M,6.0,Mariusz Rytkowski,POL,A,84.28,160.0,165.0,-167.5,165.0,9,195.0,200.0,202.5,202.5,8,367.5
6,2001,iwf,M,7.0,Aslanbek Ediev,RUS,A,84.36,167.5,-172.5,-172.5,167.5,6,195.0,-200.0,200.0,200.0,9,367.5
7,2001,iwf,M,8.0,Song Jong-shik,KOR,A,83.7,150.0,155.0,-160.0,155.0,13,190.0,205.0,-210.0,205.0,6,360.0
8,2001,iwf,M,9.0,Christos Christoforidis,GRE,A,82.64,155.0,-160.0,-160.0,155.0,13,190.0,195.0,-200.0,195.0,10,350.0
9,2001,iwf,M,10.0,Natig Hasanov,AZE,A,84.78,160.0,-165.0,-165.0,160.0,11,190.0,-200.0,-200.0,190.0,12,350.0
10,2001,iwf,M,11.0,Konstantinos Papadopoulos,GRE,A,84.12,-155.0,155.0,-162.5,155.0,13,190.0,-195.0,-195.0,190.0,12,345.0
11,2001,iwf,M,12.0,José Moreno,COL,A,84.46,145.0,150.0,152.5,152.5,16,-180.0,180.0,185.0,185.0,15,337.5
12,2001,iwf,M,13.0,Jairo Cossio,COL,A,84.58,-150.0,150.0,-155.0,150.0,17,180.0,185.0,187.5,187.5,14,337.5
13,2001,iwf,M,14.0,Julien Galipeau,CAN,A,84.78,-140.0,140.0,-145.0,140.0,18,172.5,177.5,-182.5,177.5,17,317.5
14,2001,iwf,M,15.0,Anthony Arthur,GBR,A,83.98,135.0,140.0,-142.5,140.0,18,165.0,-170.0,170.0,170.0,18,310.0
15,2001,iwf,M,16.0,Gabriel Prongué,SUI,A,84.62,122.5,-127.5,-127.5,122.5,20,155.0,160.0,-167.5,160.0,19,282.5
16,2001,iwf,M,0.0,Shahin Nassirinia,IRI,A,84.68,-172.5,-172.5,172.5,172.5,5,-210.0,-210.0,-215.0,-210.0,22,0.0
17,2001,iwf,M,0.0,Marc Huster,GER,A,83.96,167.5,-172.5,-172.5,167.5,6,0.0,0.0,0.0,0.0,20,0.0
18,2001,iwf,M,0.0,Georgi Gardev,BUL,A,84.18,165.0,-170.0,-170.0,165.0,9,0.0,0.0,0.0,0.0,20,0.0
19,2001,iwf,M,0.0,David Matam,CMR,A,84.76,-150.0,-150.0,-152.5,-150.0,22,185.0,192.5,-200.0,192.5,11,0.0
20,2001,iwf,M,0.0,Stephen Ward,GBR,A,84.9,-145.0,-145.0,-145.0,-145.0,21,175.0,180.0,-185.0,180.0,16,0.0
21,2001,iwf,M,0.0,Gagik Khachatryan,ARM,A,84.52,175.0,-180.0,180.0,180.0,1,205.0,207.5,-210.0,207.5,3,0.0
