,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2015,iwf,W,1.0,Tatiana Kashirina,RUS,A,108.19,143.0,148.0,-152.0,148.0,1,-185.0,185.0,-191.0,185.0,1,333.0
1,2015,iwf,W,2.0,Meng Suping,CHN,A,120.87,135.0,140.0,145.0,145.0,2,180.0,-190.0,-190.0,180.0,2,325.0
2,2015,iwf,W,3.0,Kim Kuk-hyang,PRK,A,97.48,-125.0,125.0,130.0,130.0,5,162.0,166.0,168.0,168.0,3,298.0
3,2015,iwf,W,4.0,Chitchanok Pulsabsakul,THA,A,123.19,127.0,132.0,136.0,136.0,3,156.0,160.0,-163.0,160.0,5,296.0
4,2015,iwf,W,5.0,Nadezhda Nogay,KAZ,A,97.7,126.0,131.0,-135.0,131.0,4,155.0,161.0,-165.0,161.0,4,292.0
5,2015,iwf,W,6.0,Sarah Robles,USA,A,148.01,118.0,122.0,-127.0,122.0,6,152.0,157.0,-162.0,157.0,6,279.0
6,2015,iwf,W,7.0,Son Young-hee,KOR,A,108.89,110.0,115.0,118.0,118.0,10,155.0,-163.0,-163.0,155.0,7,273.0
7,2015,iwf,W,8.0,Alexandra Aborneva,KAZ,B,107.58,107.0,112.0,117.0,117.0,11,140.0,150.0,-155.0,150.0,8,267.0
8,2015,iwf,W,9.0,Andreea Aanei,ROU,B,117.73,114.0,118.0,120.0,120.0,8,137.0,143.0,146.0,146.0,11,266.0
9,2015,iwf,W,10.0,Shaimaa Khalaf,EGY,A,120.85,115.0,-120.0,-120.0,115.0,14,150.0,-155.0,-156.0,150.0,8,265.0
10,2015,iwf,W,11.0,Naryury Pérez,VEN,B,99.85,108.0,112.0,115.0,115.0,14,141.0,146.0,149.0,149.0,10,264.0
11,2015,iwf,W,12.0,Anastasiia Hotfrid,GEO,B,89.6,113.0,118.0,121.0,121.0,7,137.0,142.0,-145.0,142.0,17,263.0
12,2015,iwf,W,13.0,Yaniuska Espinosa,VEN,B,112.79,110.0,115.0,117.0,117.0,11,141.0,146.0,-151.0,146.0,11,263.0
13,2015,iwf,W,14.0,Hripsime Khurshudyan,ARM,A,87.42,111.0,-115.0,115.0,115.0,14,140.0,-145.0,145.0,145.0,13,260.0
14,2015,iwf,W,15.0,Anastasiya Lysenko,UKR,B,100.61,108.0,113.0,117.0,117.0,11,138.0,143.0,-147.0,143.0,16,260.0
15,2015,iwf,W,16.0,Lee Hui-sol,KOR,A,116.19,110.0,115.0,-120.0,115.0,14,145.0,-148.0,0.0,145.0,13,260.0
16,2015,iwf,W,17.0,Mariam Usman,NGR,A,125.85,110.0,115.0,-120.0,115.0,14,-145.0,-145.0,145.0,145.0,13,260.0
17,2015,iwf,W,18.0,Tania Mascorro,MEX,B,106.31,113.0,116.0,119.0,119.0,9,140.0,-145.0,-145.0,140.0,20,259.0
18,2015,iwf,W,19.0,Oliba Nieve,ECU,C,98.63,108.0,111.0,114.0,114.0,19,137.0,141.0,-143.0,141.0,18,255.0
19,2015,iwf,W,20.0,Halima Abdelazim,EGY,C,123.97,106.0,110.0,-112.0,110.0,22,130.0,138.0,141.0,141.0,18,251.0
20,2015,iwf,W,21.0,Yosra Dhieb,TUN,B,115.34,110.0,113.0,-115.0,113.0,20,135.0,-138.0,-138.0,135.0,24,248.0
21,2015,iwf,W,22.0,Holley Mangold,USA,C,174.24,100.0,105.0,-108.0,105.0,25,140.0,-147.0,-147.0,140.0,20,245.0
22,2015,iwf,W,23.0,Lisseth Ayoví,ECU,C,113.17,102.0,106.0,108.0,108.0,24,133.0,136.0,-140.0,136.0,23,244.0
23,2015,iwf,W,24.0,Tracey Lambrechs,NZL,C,106.57,98.0,-101.0,101.0,101.0,27,131.0,-136.0,-138.0,131.0,26,232.0
24,2015,iwf,W,25.0,Sabina Bagińska,POL,C,107.97,-98.0,-98.0,98.0,98.0,31,128.0,-132.0,132.0,132.0,25,230.0
25,2015,iwf,W,26.0,Aleksandra Mierzejewska,POL,C,131.08,98.0,-102.0,103.0,103.0,26,-123.0,123.0,127.0,127.0,28,230.0
26,2015,iwf,W,27.0,Anna Van Bellinghen,BEL,C,84.36,98.0,-100.0,100.0,100.0,29,123.0,126.0,129.0,129.0,27,229.0
27,2015,iwf,W,28.0,Mercy Brown,GBR,C,89.61,101.0,-105.0,-105.0,101.0,27,121.0,123.0,126.0,126.0,29,227.0
28,2015,iwf,W,29.0,Jenna Myers,AUS,C,78.51,92.0,96.0,99.0,99.0,30,112.0,117.0,120.0,120.0,30,219.0
29,2015,iwf,W,30.0,Luisa Peters,COK,C,98.99,92.0,95.0,-98.0,95.0,32,115.0,-120.0,-120.0,115.0,31,210.0
30,2015,iwf,W,31.0,Madeleine Yamechi,FRA,C,84.32,-88.0,88.0,90.0,90.0,33,110.0,115.0,-117.0,115.0,31,205.0
31,2015,iwf,W,32.0,Shalinee Valaydon,MRI,C,112.7,-90.0,90.0,-92.0,90.0,33,115.0,-117.0,-117.0,115.0,31,205.0
32,2015,iwf,W,0.0,Mami Shimamoto,JPN,B,102.26,106.0,-110.0,110.0,110.0,22,-137.0,-137.0,-137.0,-137.0,34,0.0
33,2015,iwf,W,0.0,Eftychia Ananiadou,GRE,B,91.64,110.0,113.0,-115.0,113.0,20,130.0,135.0,138.0,138.0,22,0.0
