,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2001,iwf,W,1.0,Albina Khomich,RUS,A,95.32,120.0,127.5,-132.5,127.5,1,145.0,150.0,155.0,155.0,1,282.5
1,2001,iwf,W,2.0,Agata Wróbel,POL,A,116.74,115.0,120.0,125.0,125.0,2,-145.0,150.0,-155.0,150.0,2,275.0
2,2001,iwf,W,3.0,Chen Hsiao-lien,TPE,A,100.5,110.0,115.0,117.5,117.5,3,140.0,145.0,-150.0,145.0,4,262.5
3,2001,iwf,W,4.0,Viktória Varga,HUN,A,92.54,-110.0,110.0,-115.0,110.0,7,140.0,145.0,150.0,150.0,2,260.0
4,2001,iwf,W,5.0,Helen Idahosa,NGR,A,98.96,110.0,115.0,117.5,117.5,3,-140.0,140.0,-145.0,140.0,6,257.5
5,2001,iwf,W,6.0,Derya Açikgöz,TUR,A,86.24,102.5,-107.5,107.5,107.5,9,140.0,-145.0,145.0,145.0,4,252.5
6,2001,iwf,W,7.0,Carmenza Delgado,COL,A,92.32,110.0,-115.0,-115.0,110.0,7,-140.0,-140.0,140.0,140.0,6,250.0
7,2001,iwf,W,8.0,Vasiliki Kasapi,GRE,A,110.3,102.5,107.5,112.5,112.5,5,130.0,-137.5,-137.5,130.0,8,242.5
8,2001,iwf,W,9.0,Aikaterini Roditi,GRE,A,90.48,102.5,107.5,112.5,112.5,5,-127.5,-127.5,127.5,127.5,10,240.0
9,2001,iwf,W,10.0,Moon Kyung-ae,KOR,A,95.3,95.0,100.0,105.0,105.0,10,120.0,125.0,130.0,130.0,8,235.0
10,2001,iwf,W,11.0,Susanne Dandenault,CAN,A,113.14,90.0,95.0,97.5,97.5,11,-122.5,-122.5,125.0,125.0,11,222.5
11,2001,iwf,W,0.0,Olivia Baker,NZL,A,94.98,-100.0,-100.0,-100.0,-100.0,12,-125.0,-125.0,0.0,0.0,12,0.0
