,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2017,iwf,W,1.0,Saikhom Mirabai Chanu,IND,A,,83.0,-85.0,85.0,85.0,2,103.0,107.0,109.0,109.0,1,194.0
1,2017,iwf,W,2.0,Thunya Sukcharoen,THA,A,,83.0,86.0,-88.0,86.0,1,105.0,107.0,-109.0,107.0,2,193.0
2,2017,iwf,W,3.0,Ana Segura,COL,A,,78.0,81.0,-83.0,81.0,3,98.0,101.0,-104.0,101.0,4,182.0
3,2017,iwf,W,4.0,Vương Thị Huyền,VIE,A,,80.0,-84.0,-84.0,80.0,4,-100.0,-100.0,100.0,100.0,5,180.0
4,2017,iwf,W,5.0,Chiraphan Nanthawong,THA,A,,75.0,77.0,-79.0,77.0,9,97.0,99.0,102.0,102.0,3,179.0
5,2017,iwf,W,6.0,Elena Andrieș,ROU,A,,-77.0,77.0,79.0,79.0,5,91.0,95.0,98.0,98.0,7,177.0
6,2017,iwf,W,7.0,Alyssa Ritchey,USA,A,,-75.0,75.0,78.0,78.0,6,95.0,99.0,-101.0,99.0,6,177.0
7,2017,iwf,W,8.0,Anaïs Michel,FRA,A,,-78.0,78.0,-80.0,78.0,6,97.0,-100.0,-100.0,97.0,8,175.0
8,2017,iwf,W,9.0,Carolina Valencia,MEX,B,,73.0,75.0,-77.0,75.0,10,95.0,-98.0,-98.0,95.0,9,170.0
9,2017,iwf,W,10.0,Mizuki Yanagida,JPN,B,,70.0,72.0,74.0,74.0,11,90.0,93.0,95.0,95.0,9,169.0
10,2017,iwf,W,11.0,Amanda Braddock,CAN,B,,71.0,-74.0,74.0,74.0,11,-91.0,91.0,-95.0,91.0,13,165.0
11,2017,iwf,W,12.0,Genny Pagliaro,ITA,A,,73.0,-75.0,-75.0,73.0,13,-92.0,-92.0,92.0,92.0,12,165.0
12,2017,iwf,W,13.0,Angélica Campoverde,ECU,B,,70.0,73.0,-75.0,73.0,13,90.0,-93.0,-93.0,90.0,14,163.0
13,2017,iwf,W,14.0,Ibuki Takahashi,JPN,B,,68.0,70.0,72.0,72.0,15,-90.0,90.0,-93.0,90.0,14,162.0
14,2017,iwf,W,15.0,Fiorella Cueva,PER,B,,63.0,66.0,-68.0,66.0,17,87.0,90.0,-92.0,90.0,14,156.0
15,2017,iwf,W,0.0,Nguyễn Thị Thúy,VIE,A,,76.0,78.0,-80.0,78.0,6,-104.0,-104.0,-104.0,-104.0,20,0.0
16,2017,iwf,W,0.0,Daniela Pandova,BUL,B,,-69.0,-69.0,69.0,69.0,16,-88.0,-88.0,-88.0,-88.0,18,0.0
17,2017,iwf,W,0.0,Manon Lorentz,FRA,B,,-75.0,-75.0,-75.0,-75.0,19,0.0,0.0,0.0,0.0,17,0.0
18,2017,iwf,W,0.0,Andrea de La Herrán,MEX,B,,-74.0,-74.0,-74.0,-74.0,18,-90.0,-90.0,-90.0,-90.0,19,0.0
19,2017,iwf,W,0.0,Ýulduz Jumabaýewa,TKM,A,,-78.0,-78.0,-78.0,-78.0,20,95.0,-100.0,-104.0,95.0,9,0.0
