,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2005,iwf,W,1.0,Jang Mi-ran,KOR,A,115.12,125.0,128.0,-130.0,128.0,2,162.0,172.0,-178.0,172.0,1,300.0
1,2005,iwf,W,2.0,Mu Shuangshuang,CHN,A,131.77,-125.0,125.0,130.0,130.0,1,165.0,170.0,-174.0,170.0,2,300.0
2,2005,iwf,W,3.0,Cheryl Haworth,USA,A,142.63,119.0,123.0,126.0,126.0,4,155.0,159.0,161.0,161.0,3,287.0
3,2005,iwf,W,4.0,Olha Korobka,UKR,A,162.51,121.0,125.0,127.0,127.0,3,155.0,158.0,160.0,160.0,4,287.0
4,2005,iwf,W,5.0,Agata Wróbel,POL,A,118.05,115.0,120.0,-123.0,120.0,5,-155.0,-155.0,155.0,155.0,5,275.0
5,2005,iwf,W,6.0,Mariya Grabovetskaya,KAZ,A,95.95,-110.0,-110.0,115.0,115.0,8,135.0,140.0,146.0,146.0,6,261.0
6,2005,iwf,W,7.0,Yuliya Dovhal,UKR,A,91.28,-115.0,115.0,120.0,120.0,5,135.0,-140.0,-140.0,135.0,8,255.0
7,2005,iwf,W,8.0,Theano Katsidi,GRE,B,101.1,100.0,104.0,108.0,108.0,11,130.0,136.0,-139.0,136.0,7,244.0
8,2005,iwf,W,9.0,Magdalena Ufnal,POL,B,132.36,102.0,106.0,109.0,109.0,10,130.0,135.0,-138.0,135.0,8,244.0
9,2005,iwf,W,10.0,Imen Hasnaoui,TUN,A,101.32,110.0,-114.0,-114.0,110.0,9,132.0,-138.0,-138.0,132.0,11,242.0
10,2005,iwf,W,11.0,Alexandra Aborneva,KAZ,B,84.52,100.0,-105.0,-106.0,100.0,12,130.0,135.0,-140.0,135.0,8,235.0
11,2005,iwf,W,12.0,Fumiko Jonai,JPN,B,107.05,87.0,-91.0,-91.0,87.0,14,120.0,125.0,-130.0,125.0,12,212.0
12,2005,iwf,W,13.0,Judith Ketchanke,CMR,B,87.53,80.0,85.0,-90.0,85.0,15,115.0,120.0,-122.0,120.0,14,205.0
13,2005,iwf,W,14.0,Kamila Białkowska,NED,B,88.4,90.0,95.0,-97.0,95.0,13,-110.0,110.0,-114.0,110.0,15,205.0
14,2005,iwf,W,15.0,Sioe Haioti,NIU,B,101.18,-84.0,84.0,-88.0,84.0,17,116.0,121.0,-126.0,121.0,13,205.0
15,2005,iwf,W,16.0,Mami Shimamoto,JPN,B,99.71,-80.0,80.0,85.0,85.0,15,100.0,105.0,110.0,110.0,15,195.0
16,2005,iwf,W,0.0,Vasiliki Kasapi,GRE,A,116.1,110.0,115.0,117.0,117.0,7,-135.0,-135.0,-135.0,-135.0,17,0.0
