,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2017,iwf,W,1.0,Sarah Robles,USA,A,,118.0,122.0,126.0,126.0,1,150.0,154.0,158.0,158.0,1,284.0
1,2017,iwf,W,2.0,Laurel Hubbard,NZL,A,,120.0,124.0,-127.0,124.0,2,144.0,147.0,151.0,151.0,4,275.0
2,2017,iwf,W,3.0,Shaimaa Khalaf,EGY,A,,115.0,-120.0,-120.0,115.0,4,150.0,153.0,-157.0,153.0,2,268.0
3,2017,iwf,W,4.0,Duangaksorn Chaidee,THA,A,,-115.0,115.0,-119.0,115.0,4,145.0,148.0,152.0,152.0,3,267.0
4,2017,iwf,W,5.0,Tania Mascorro,MEX,A,,115.0,119.0,-123.0,119.0,3,-142.0,142.0,-146.0,142.0,5,261.0
5,2017,iwf,W,6.0,Lisseth Ayoví,ECU,A,,107.0,111.0,-113.0,111.0,6,135.0,140.0,-143.0,140.0,6,251.0
6,2017,iwf,W,7.0,Aleksandra Mierzejewska,POL,A,,98.0,102.0,-104.0,102.0,7,-130.0,-130.0,130.0,130.0,7,232.0
7,2017,iwf,W,8.0,Krisztina Magát,HUN,A,,100.0,-103.0,-104.0,100.0,8,120.0,128.0,-133.0,128.0,8,228.0
8,2017,iwf,W,0.0,Albertine Um,CMR,A,,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9,0.0
9,2017,iwf,W,0.0,Chitchanok Pulsabsakul,THA,A,,-116.0,-116.0,-117.0,-116.0,10,0.0,0.0,0.0,0.0,9,0.0
