,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2011,iwf,M,1.0,Behdad Salimi,IRI,A,168.22,201.0,209.0,214.0,214.0,1,241.0,250.0,-260.0,250.0,1,464.0
1,2011,iwf,M,2.0,Sajjad Anoushiravani,IRI,A,149.85,-193.0,193.0,198.0,198.0,3,228.0,233.0,241.0,241.0,2,439.0
2,2011,iwf,M,3.0,Jeon Sang-guen,KOR,A,157.86,183.0,192.0,-196.0,192.0,5,232.0,241.0,-254.0,241.0,2,433.0
3,2011,iwf,M,4.0,Chingiz Mogushkov,RUS,A,184.44,-192.0,-192.0,192.0,192.0,5,-233.0,233.0,240.0,240.0,4,432.0
4,2011,iwf,M,5.0,Ihor Shymechko,UKR,A,136.36,195.0,200.0,-203.0,200.0,2,-223.0,223.0,230.0,230.0,5,430.0
5,2011,iwf,M,6.0,An Yong-kwon,KOR,A,140.69,183.0,196.0,-198.0,196.0,4,-222.0,222.0,0.0,222.0,11,418.0
6,2011,iwf,M,7.0,Oleg Proshak,UKR,A,124.65,180.0,185.0,190.0,190.0,8,215.0,-222.0,225.0,225.0,9,415.0
7,2011,iwf,M,8.0,Péter Nagy,HUN,A,154.3,186.0,192.0,-196.0,192.0,5,215.0,223.0,-226.0,223.0,10,415.0
8,2011,iwf,M,9.0,Almir Velagić,GER,B,136.94,176.0,180.0,183.0,183.0,11,216.0,221.0,228.0,228.0,6,411.0
9,2011,iwf,M,10.0,Itte Detenamo,NRU,A,149.59,175.0,-180.0,180.0,180.0,13,222.0,228.0,-232.0,228.0,6,408.0
10,2011,iwf,M,11.0,Abdelrahman El-Sayed,EGY,A,129.71,185.0,190.0,-192.0,190.0,8,217.0,-225.0,-226.0,217.0,15,407.0
11,2011,iwf,M,12.0,Irakli Turmanidze,GEO,B,122.9,180.0,-185.0,-188.0,180.0,13,210.0,215.0,218.0,218.0,13,398.0
12,2011,iwf,M,13.0,Chen Shih-chieh,TPE,B,136.15,170.0,-178.0,-178.0,170.0,23,215.0,227.0,0.0,227.0,8,397.0
13,2011,iwf,M,14.0,Hojamuhammet Toýçyýew,TKM,B,122.75,-170.0,170.0,177.0,177.0,19,210.0,218.0,-223.0,218.0,13,395.0
14,2011,iwf,M,15.0,Hayk Hakobyan,ARM,B,127.65,170.0,180.0,-185.0,180.0,13,210.0,215.0,-220.0,215.0,17,395.0
15,2011,iwf,M,16.0,Dzmitry Vornik,BLR,C,128.39,170.0,175.0,180.0,180.0,13,205.0,210.0,215.0,215.0,17,395.0
16,2011,iwf,M,17.0,Fernando Reis,BRA,C,132.34,170.0,176.0,-181.0,176.0,20,207.0,212.0,217.0,217.0,15,393.0
17,2011,iwf,M,18.0,Kazuomi Ota,JPN,B,147.37,177.0,182.0,-185.0,182.0,12,211.0,-215.0,-215.0,211.0,20,393.0
18,2011,iwf,M,19.0,George Kobaladze,CAN,C,132.16,165.0,169.0,0.0,169.0,26,215.0,220.0,0.0,220.0,12,389.0
19,2011,iwf,M,20.0,Lasha Talakhadze,GEO,B,143.11,175.0,180.0,-187.0,180.0,13,-207.0,207.0,0.0,207.0,24,387.0
20,2011,iwf,M,21.0,Yauheni Zharnasek,BLR,B,146.22,175.0,180.0,-183.0,180.0,13,-206.0,206.0,0.0,206.0,26,386.0
21,2011,iwf,M,22.0,Ondrej Kružel,SVK,C,121.22,170.0,175.0,-180.0,175.0,21,209.0,-214.0,-214.0,209.0,22,384.0
22,2011,iwf,M,23.0,Christian López,GUA,D,134.81,165.0,170.0,-175.0,170.0,23,-202.0,202.0,207.0,207.0,24,377.0
23,2011,iwf,M,24.0,Dmitriy Kaplin,KAZ,C,120.25,160.0,165.0,168.0,168.0,27,197.0,205.0,208.0,208.0,23,376.0
24,2011,iwf,M,25.0,Yoel Morales,VEN,C,129.44,155.0,161.0,-165.0,161.0,32,210.0,215.0,-217.0,215.0,17,376.0
25,2011,iwf,M,26.0,Julio Arteaga,ECU,C,135.84,160.0,165.0,-170.0,165.0,29,205.0,211.0,-215.0,211.0,20,376.0
26,2011,iwf,M,27.0,Ante Vuković,CRO,C,128.04,-165.0,165.0,170.0,170.0,23,197.0,202.0,-205.0,202.0,27,372.0
27,2011,iwf,M,28.0,Igor Olshanetskyi,ISR,D,124.33,155.0,161.0,165.0,165.0,29,196.0,201.0,-202.0,201.0,28,366.0
28,2011,iwf,M,29.0,Zach Schluender,USA,D,119.62,163.0,-168.0,168.0,168.0,27,190.0,197.0,-202.0,197.0,30,365.0
29,2011,iwf,M,30.0,Damon Kelly,AUS,C,144.37,160.0,-165.0,-165.0,160.0,33,200.0,-208.0,-208.0,200.0,29,360.0
30,2011,iwf,M,31.0,Michal Pokusa,SVK,C,113.8,152.0,-157.0,159.0,159.0,35,193.0,-197.0,197.0,197.0,30,356.0
31,2011,iwf,M,32.0,Ragnar Öhman,SWE,C,127.85,-160.0,160.0,-165.0,160.0,33,195.0,-202.0,-202.0,195.0,32,355.0
32,2011,iwf,M,33.0,Vincas Šlevinskis,LTU,D,122.32,156.0,162.0,-166.0,162.0,31,185.0,-190.0,-190.0,185.0,36,347.0
33,2011,iwf,M,34.0,Parminder Phangura,CAN,D,137.04,151.0,-155.0,155.0,155.0,36,-190.0,-190.0,190.0,190.0,34,345.0
34,2011,iwf,M,35.0,Teemu Roininen,FIN,D,128.58,145.0,-149.0,-151.0,145.0,39,-190.0,190.0,194.0,194.0,33,339.0
35,2011,iwf,M,36.0,Sandeep Kumar,IND,D,124.68,139.0,144.0,148.0,148.0,38,185.0,190.0,-195.0,190.0,34,338.0
36,2011,iwf,M,37.0,Artjoms Ivanovs,LAT,D,108.28,145.0,-150.0,-150.0,145.0,39,180.0,185.0,-190.0,185.0,36,330.0
37,2011,iwf,M,38.0,Rupinder Singh,IND,D,114.69,149.0,-154.0,-154.0,149.0,37,175.0,-180.0,180.0,180.0,38,329.0
