,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1998,iwf,W,1.0,Tang Gonghong,CHN,A,114.91,105.0,110.0,-115.0,110.0,2,-145.0,145.0,-156.0,145.0,1,255.0
1,1998,iwf,W,2.0,Chen Hsiao-lien,TPE,A,99.17,100.0,105.0,-110.0,105.0,4,-140.0,140.0,-145.0,140.0,2,245.0
2,1998,iwf,W,3.0,María Isabel Urrutia,COL,A,88.53,105.0,110.0,-112.5,110.0,2,-130.0,130.0,132.5,132.5,3,242.5
3,1998,iwf,W,4.0,Agata Wróbel,POL,A,108.7,107.5,112.5,115.0,115.0,1,-127.5,127.5,-132.5,127.5,5,242.5
4,1998,iwf,W,5.0,Monique Riesterer,GER,A,90.01,100.0,-105.0,-105.0,100.0,6,125.0,132.5,-135.0,132.5,3,232.5
5,1998,iwf,W,6.0,Vita Rudenok,UKR,A,93.38,95.0,100.0,102.5,102.5,5,122.5,-127.5,127.5,127.5,5,230.0
6,1998,iwf,W,7.0,Katarina Sederholm,NOR,A,91.62,92.5,97.5,-100.0,97.5,8,120.0,-125.0,125.0,125.0,7,222.5
7,1998,iwf,W,8.0,Viktoriya Shaymardanova,UKR,A,85.49,95.0,100.0,-102.5,100.0,6,115.0,120.0,-122.5,120.0,9,220.0
8,1998,iwf,W,9.0,Lourdes Gorostegui,ESP,A,94.24,-92.5,92.5,97.5,97.5,8,-120.0,120.0,-125.0,120.0,9,217.5
9,1998,iwf,W,10.0,Erika Takács,HUN,A,99.97,95.0,-97.5,-97.5,95.0,10,122.5,-127.5,-127.5,122.5,8,217.5
10,1998,iwf,W,11.0,Sylvie Iskin,FRA,A,95.24,87.5,92.5,95.0,95.0,10,112.5,117.5,-120.0,117.5,11,212.5
11,1998,iwf,W,12.0,Theresa Brick,CAN,A,78.71,80.5,85.0,87.5,87.5,12,105.0,-110.0,-110.0,105.0,13,192.5
12,1998,iwf,W,13.0,Sheeva Peo,NRU,A,86.56,80.0,85.0,-90.0,85.0,13,-105.0,105.0,-110.0,105.0,13,190.0
13,1998,iwf,W,14.0,Susanne Dandenault,CAN,A,103.16,77.5,82.5,-85.0,82.5,15,102.5,-107.5,107.5,107.5,12,190.0
14,1998,iwf,W,15.0,Claudia Mues,DEN,A,92.97,85.0,-90.0,-90.0,85.0,13,-102.5,102.5,-107.5,102.5,16,187.5
15,1998,iwf,W,16.0,Reanna Solomon,NRU,A,120.89,70.0,-75.0,75.0,75.0,16,105.0,-110.0,-110.0,105.0,13,180.0
