,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2005,iwf,M,1.0,Hossein Rezazadeh,IRI,A,164.6,201.0,205.0,210.0,210.0,2,251.0,-263.0,-263.0,251.0,1,461.0
1,2005,iwf,M,2.0,Evgeny Chigishev,RUS,A,125.77,200.0,209.0,211.0,211.0,1,240.0,246.0,-251.0,246.0,2,457.0
2,2005,iwf,M,3.0,Jaber Saeed Salem,QAT,A,125.3,195.0,201.0,-203.0,201.0,3,240.0,245.0,0.0,245.0,3,446.0
3,2005,iwf,M,4.0,Viktors Ščerbatihs,LAT,A,139.55,195.0,201.0,-205.0,201.0,3,-242.0,243.0,-250.0,243.0,4,444.0
4,2005,iwf,M,5.0,Mohamed Ihsan,EGY,A,148.56,-186.0,-190.0,190.0,190.0,6,230.0,238.0,-242.0,238.0,5,428.0
5,2005,iwf,M,6.0,Ashot Danielyan,ARM,A,167.45,-193.0,193.0,196.0,196.0,5,232.0,-241.0,0.0,232.0,8,428.0
6,2005,iwf,M,7.0,Paweł Najdek,POL,A,138.74,182.0,187.0,-190.0,187.0,7,233.0,238.0,-245.0,238.0,5,425.0
7,2005,iwf,M,8.0,Vladimir Glushko,RUS,A,145.35,-187.0,187.0,-192.0,187.0,7,237.0,-245.0,-245.0,237.0,7,424.0
8,2005,iwf,M,9.0,Oleksiy Kolokoltsev,UKR,A,121.99,185.0,-189.0,-189.0,185.0,9,226.0,-235.0,-235.0,226.0,9,411.0
9,2005,iwf,M,10.0,Dimitrios Papageridis,GRE,B,136.73,180.0,185.0,-187.0,185.0,9,220.0,226.0,-233.0,226.0,9,411.0
10,2005,iwf,M,11.0,Almir Velagić,GER,B,123.81,172.0,177.0,180.0,180.0,11,208.0,215.0,220.0,220.0,11,400.0
11,2005,iwf,M,12.0,Siarhei Karasiou,BLR,B,127.11,-180.0,-180.0,180.0,180.0,11,215.0,-225.0,-225.0,215.0,12,395.0
12,2005,iwf,M,13.0,Petr Sobotka,CZE,B,159.54,-177.0,177.0,-181.0,177.0,13,-215.0,215.0,-224.0,215.0,12,392.0
13,2005,iwf,M,14.0,Casey Burgener,USA,B,117.45,167.0,172.0,175.0,175.0,14,210.0,215.0,-220.0,215.0,12,390.0
14,2005,iwf,M,15.0,Hildegar Morillo,VEN,B,143.84,152.0,-160.0,-160.0,152.0,15,203.0,-211.0,-211.0,203.0,15,355.0
15,2005,iwf,M,16.0,Khalid Al-Shammari,QAT,B,137.91,110.0,-115.0,117.0,117.0,16,140.0,145.0,150.0,150.0,16,267.0
