,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2019,iwf,M,1.0,Lasha Talakhadze,GEO,A,,208.0,215.0,220.0,220.0,1,247.0,255.0,264.0,264.0,1,484.0
1,2019,iwf,M,2.0,Gor Minasyan,ARM,A,,200.0,207.0,212.0,212.0,2,237.0,243.0,248.0,248.0,2,460.0
2,2019,iwf,M,3.0,Ruben Aleksanyan,ARM,A,,-192.0,-192.0,192.0,192.0,5,241.0,245.0,0.0,245.0,3,437.0
3,2019,iwf,M,4.0,Eduard Ziaziulin,BLR,A,,193.0,198.0,-201.0,198.0,4,225.0,-234.0,234.0,234.0,8,432.0
4,2019,iwf,M,5.0,Walid Bidani,ALG,A,,191.0,-197.0,200.0,200.0,3,222.0,231.0,-238.0,231.0,10,431.0
5,2019,iwf,M,6.0,Man Asaad,SYR,B,,183.0,189.0,-192.0,189.0,9,225.0,233.0,241.0,241.0,5,430.0
6,2019,iwf,M,7.0,Chen Shih-chieh,TPE,A,,185.0,190.0,-193.0,190.0,7,235.0,-242.0,-242.0,235.0,7,425.0
7,2019,iwf,M,8.0,Fernando Reis,BRA,A,,185.0,-191.0,192.0,192.0,5,225.0,232.0,-236.0,232.0,9,424.0
8,2019,iwf,M,9.0,Hojamuhammet Toýçyýew,TKM,A,,180.0,-187.0,-189.0,180.0,16,235.0,242.0,0.0,242.0,4,422.0
9,2019,iwf,M,10.0,Ali Davoudi,IRI,A,,190.0,-198.0,-199.0,190.0,7,230.0,-244.0,-244.0,230.0,11,420.0
10,2019,iwf,M,11.0,Jiří Orság,CZE,B,,-176.0,176.0,-180.0,176.0,18,230.0,240.0,-250.0,240.0,6,416.0
11,2019,iwf,M,12.0,Eishiro Murakami,JPN,B,,180.0,-185.0,185.0,185.0,11,217.0,224.0,230.0,230.0,11,415.0
12,2019,iwf,M,13.0,Giorgi Chkheidze,GEO,B,,178.0,182.0,185.0,185.0,11,222.0,227.0,-231.0,227.0,13,412.0
13,2019,iwf,M,14.0,Antoniy Savchuk,RUS,B,,-179.0,179.0,183.0,183.0,14,217.0,222.0,226.0,226.0,16,409.0
14,2019,iwf,M,15.0,Ham Sang-il,KOR,B,,180.0,-187.0,-190.0,180.0,16,220.0,227.0,-232.0,227.0,13,407.0
15,2019,iwf,M,16.0,Caine Wilkes,USA,B,,175.0,181.0,-187.0,181.0,15,215.0,222.0,-227.0,222.0,18,403.0
16,2019,iwf,M,17.0,David Liti,NZL,C,,163.0,168.0,173.0,173.0,22,216.0,222.0,227.0,227.0,13,400.0
17,2019,iwf,M,18.0,Mart Seim,EST,B,,-175.0,-175.0,175.0,175.0,20,225.0,-230.0,-230.0,225.0,17,400.0
18,2019,iwf,M,19.0,Péter Nagy,HUN,B,,176.0,-181.0,-182.0,176.0,18,215.0,221.0,-225.0,221.0,19,397.0
19,2019,iwf,M,20.0,David Litvinov,ISR,C,,176.0,181.0,184.0,184.0,13,-205.0,205.0,211.0,211.0,22,395.0
20,2019,iwf,M,21.0,Enzo Kuworge,NED,C,,161.0,166.0,-170.0,166.0,25,-213.0,-213.0,215.0,215.0,20,381.0
21,2019,iwf,M,22.0,Raúl Manríquez,MEX,C,,165.0,171.0,-176.0,171.0,23,205.0,-215.0,-215.0,205.0,23,376.0
22,2019,iwf,M,23.0,Anthony Coullet,FRA,C,,158.0,163.0,-166.0,163.0,26,212.0,-219.0,-222.0,212.0,21,375.0
23,2019,iwf,M,24.0,Kim Tollefsen,NOR,C,,157.0,162.0,-164.0,162.0,27,200.0,205.0,-208.0,205.0,23,367.0
24,2019,iwf,M,25.0,Gilberto Lemus,GUA,C,,165.0,171.0,-176.0,171.0,23,195.0,-205.0,-206.0,195.0,25,366.0
25,2019,iwf,M,0.0,Mohsen Dadras,IRI,A,,181.0,186.0,-190.0,186.0,10,-225.0,-225.0,-230.0,-225.0,28,0.0
26,2019,iwf,M,0.0,Fernando Salas,ECU,C,,163.0,170.0,175.0,175.0,20,-193.0,0.0,0.0,0.0,26,0.0
27,2019,iwf,M,0.0,Kamil Kučera,CZE,B,,-176.0,-176.0,-176.0,-176.0,28,-225.0,0.0,0.0,0.0,26,0.0
