,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2014,iwf,W,1.0,Tatiana Kashirina,RUS,A,106.21,145.0,152.0,155.0,155.0,1,185.0,193.0,0.0,193.0,1,348.0
1,2014,iwf,W,2.0,Meng Suping,CHN,A,119.91,130.0,135.0,140.0,140.0,2,170.0,180.0,-190.0,180.0,2,320.0
2,2014,iwf,W,3.0,Chitchanok Pulsabsakul,THA,A,125.22,126.0,127.0,132.0,132.0,3,158.0,162.0,-165.0,162.0,4,294.0
3,2014,iwf,W,4.0,Praeonapa Khenjantuek,THA,A,133.2,120.0,122.0,-128.0,122.0,4,156.0,159.0,163.0,163.0,3,285.0
4,2014,iwf,W,5.0,Yulia Konovalova,RUS,A,88.28,115.0,-120.0,120.0,120.0,5,145.0,150.0,155.0,155.0,5,275.0
5,2014,iwf,W,6.0,Shaimaa Khalaf,EGY,A,119.27,112.0,116.0,-121.0,116.0,6,145.0,-150.0,-155.0,145.0,7,261.0
6,2014,iwf,W,7.0,Son Young-hee,KOR,A,106.89,105.0,-112.0,112.0,112.0,8,141.0,147.0,-150.0,147.0,6,259.0
7,2014,iwf,W,8.0,Anastasiya Lysenko,UKR,A,100.62,-111.0,-111.0,111.0,111.0,9,130.0,136.0,142.0,142.0,9,253.0
8,2014,iwf,W,9.0,Mami Shimamoto,JPN,A,102.82,105.0,-110.0,110.0,110.0,11,133.0,138.0,140.0,140.0,11,250.0
9,2014,iwf,W,10.0,Naryury Pérez,VEN,A,98.27,103.0,-110.0,-110.0,103.0,17,135.0,140.0,145.0,145.0,7,248.0
10,2014,iwf,W,11.0,Halima Abdelazim,EGY,B,114.89,106.0,111.0,-114.0,111.0,9,131.0,136.0,0.0,136.0,12,247.0
11,2014,iwf,W,12.0,Tania Mascorro,MEX,B,105.39,109.0,-113.0,114.0,114.0,7,127.0,132.0,-136.0,132.0,15,246.0
12,2014,iwf,W,13.0,Holley Mangold,USA,B,155.42,100.0,105.0,-110.0,105.0,15,130.0,136.0,141.0,141.0,10,246.0
13,2014,iwf,W,14.0,Oliba Nieve,ECU,B,90.03,105.0,110.0,-114.0,110.0,11,130.0,135.0,-137.0,135.0,14,245.0
14,2014,iwf,W,15.0,Hripsime Khurshudyan,ARM,A,87.0,100.0,102.0,107.0,107.0,14,130.0,136.0,-139.0,136.0,12,243.0
15,2014,iwf,W,16.0,Andreea Aanei,ROU,A,105.01,108.0,-113.0,-113.0,108.0,13,-132.0,132.0,-139.0,132.0,15,240.0
16,2014,iwf,W,17.0,Deborah Acason,AUS,B,91.78,103.0,-107.0,-107.0,103.0,17,122.0,127.0,129.0,129.0,18,232.0
17,2014,iwf,W,18.0,Sabina Bagińska,POL,B,104.5,97.0,100.0,-102.0,100.0,21,128.0,132.0,-134.0,132.0,15,232.0
18,2014,iwf,W,19.0,Riska Anjani Yasin,INA,C,104.71,99.0,103.0,-106.0,103.0,17,121.0,125.0,129.0,129.0,18,232.0
19,2014,iwf,W,20.0,Marissa Klingseis,USA,C,99.4,98.0,102.0,-105.0,102.0,20,122.0,126.0,-130.0,126.0,20,228.0
20,2014,iwf,W,21.0,Kaitlyn Fassina,AUS,C,95.25,98.0,102.0,105.0,105.0,15,118.0,122.0,-125.0,122.0,22,227.0
21,2014,iwf,W,22.0,Magdalena Pasko,POL,B,90.77,95.0,-100.0,-100.0,95.0,22,-125.0,125.0,-128.0,125.0,21,220.0
22,2014,iwf,W,23.0,Shalinee Valaydon,MRI,C,113.16,90.0,95.0,-100.0,95.0,22,110.0,-115.0,115.0,115.0,23,210.0
23,2014,iwf,W,24.0,Madeleine Yamechi,FRA,C,83.84,88.0,90.0,-94.0,90.0,24,110.0,113.0,-115.0,113.0,24,203.0
24,2014,iwf,W,25.0,Roberta Buttiglieri,ITA,C,98.17,90.0,-94.0,-94.0,90.0,24,110.0,-113.0,-113.0,110.0,25,200.0
25,2014,iwf,W,0.0,Tabea Tabel,GER,C,75.38,-87.0,-87.0,-87.0,-87.0,26,0.0,0.0,0.0,0.0,26,0.0
