,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2010,iwf,W,1.0,Tatiana Kashirina,RUS,A,96.93,135.0,141.0,145.0,145.0,1,165.0,170.0,-175.0,170.0,3,315.0
1,2010,iwf,W,2.0,Meng Suping,CHN,A,115.72,120.0,126.0,131.0,131.0,2,165.0,177.0,179.0,179.0,1,310.0
2,2010,iwf,W,3.0,Jang Mi-ran,KOR,A,116.12,125.0,-130.0,130.0,130.0,3,167.0,-176.0,179.0,179.0,1,309.0
3,2010,iwf,W,4.0,Hripsime Khurshudyan,ARM,A,86.05,123.0,-130.0,-130.0,123.0,4,152.0,160.0,0.0,160.0,4,283.0
4,2010,iwf,W,5.0,Alexandra Aborneva,KAZ,A,94.84,113.0,-117.0,-120.0,113.0,6,145.0,147.0,-155.0,147.0,6,260.0
5,2010,iwf,W,6.0,Oliba Nieve,ECU,A,92.09,107.0,112.0,-117.0,112.0,7,140.0,-146.0,146.0,146.0,7,258.0
6,2010,iwf,W,7.0,Yuliya Dovhal,UKR,A,87.43,115.0,-120.0,-120.0,115.0,5,137.0,-142.0,142.0,142.0,8,257.0
7,2010,iwf,W,8.0,Mami Shimamoto,JPN,B,101.39,106.0,110.0,112.0,112.0,7,137.0,140.0,-144.0,140.0,10,252.0
8,2010,iwf,W,9.0,Fumiko Jonai,JPN,B,107.22,100.0,-103.0,103.0,103.0,14,140.0,144.0,148.0,148.0,5,251.0
9,2010,iwf,W,10.0,Sarah Robles,USA,B,122.24,104.0,108.0,111.0,111.0,9,-139.0,-140.0,140.0,140.0,10,251.0
10,2010,iwf,W,11.0,Svitlana Cherniavska,UKR,A,103.6,106.0,-110.0,-110.0,106.0,10,134.0,138.0,141.0,141.0,9,247.0
11,2010,iwf,W,12.0,Afaf Ibrahim,EGY,B,99.47,101.0,-106.0,106.0,106.0,10,131.0,136.0,140.0,140.0,10,246.0
12,2010,iwf,W,13.0,Kathleen Schöppe,GER,B,94.31,100.0,104.0,106.0,106.0,10,130.0,134.0,136.0,136.0,15,242.0
13,2010,iwf,W,14.0,Shaimaa Khalaf,EGY,B,110.08,97.0,101.0,-105.0,101.0,16,128.0,134.0,138.0,138.0,13,239.0
14,2010,iwf,W,15.0,Liu Yun-chien,TPE,B,100.55,93.0,98.0,-101.0,98.0,18,130.0,138.0,-143.0,138.0,13,236.0
15,2010,iwf,W,16.0,Ümmühan Uçar,TUR,B,80.95,95.0,101.0,106.0,106.0,10,120.0,125.0,128.0,128.0,16,234.0
16,2010,iwf,W,17.0,Sabina Bagińska,POL,B,98.79,100.0,102.0,-104.0,102.0,15,-125.0,125.0,-130.0,125.0,17,227.0
17,2010,iwf,W,18.0,Krisztina Magát,HUN,B,102.36,91.0,95.0,98.0,98.0,18,115.0,120.0,124.0,124.0,18,222.0
18,2010,iwf,W,19.0,María Carvajal,DOM,B,89.6,94.0,-99.0,100.0,100.0,17,114.0,120.0,-124.0,120.0,20,220.0
19,2010,iwf,W,20.0,Annarosa Campaldini,ITA,B,97.51,90.0,95.0,-98.0,95.0,20,113.0,120.0,123.0,123.0,19,218.0
20,2010,iwf,W,21.0,Tsend-Ayuushiin Ariunjargal,MGL,B,104.36,72.0,-77.0,-77.0,72.0,24,100.0,-105.0,105.0,105.0,21,177.0
21,2010,iwf,W,22.0,Sükhbaataryn Sarantsetseg,MGL,B,83.24,77.0,-82.0,-82.0,77.0,23,93.0,98.0,-102.0,98.0,22,175.0
22,2010,iwf,W,23.0,Ganna Pustovarova,UZB,B,101.29,-78.0,78.0,-82.0,78.0,22,97.0,-101.0,-101.0,97.0,23,175.0
23,2010,iwf,W,0.0,Tania Mascorro,MEX,B,99.52,85.0,-90.0,-90.0,85.0,21,-115.0,-115.0,-115.0,-115.0,24,0.0
