,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1998,iwf,W,1.0,Tang Weifang,CHN,A,68.9,105.0,110.5,0.0,110.5,1,130.0,-135.0,-135.0,130.0,1,240.0
1,1998,iwf,W,2.0,Wu Mei-yi,TPE,A,67.91,-95.0,95.0,100.0,100.0,3,-125.0,125.0,127.5,127.5,2,227.5
2,1998,iwf,W,3.0,Irina Kasimova,RUS,A,68.48,-95.0,95.0,97.5,97.5,4,125.0,127.5,-132.5,127.5,2,225.0
3,1998,iwf,W,4.0,Erzsébet Márkus,HUN,A,67.82,100.0,102.5,-105.0,102.5,2,-120.0,120.0,-122.5,120.0,6,222.5
4,1998,iwf,W,5.0,Beata Prei,POL,A,68.4,90.0,95.0,-97.5,95.0,5,115.0,120.0,122.5,122.5,4,217.5
5,1998,iwf,W,6.0,Daniela Kerkelova,BUL,A,68.26,90.0,-95.0,-95.0,90.0,8,117.5,122.5,-127.5,122.5,4,212.5
6,1998,iwf,W,7.0,Park Mi-jung,KOR,A,68.39,87.5,92.5,-97.5,92.5,6,115.0,-120.0,-120.0,115.0,7,207.5
7,1998,iwf,W,8.0,Lea Foreman,USA,A,65.43,-92.5,-92.5,92.5,92.5,6,105.0,110.0,-115.0,110.0,9,202.5
8,1998,iwf,W,9.0,Stephanie Mantek,GER,A,67.63,85.0,-87.5,-87.5,85.0,10,107.5,110.0,-112.5,110.0,9,195.0
9,1998,iwf,W,10.0,Susanna Samuelsson,FIN,A,67.83,80.0,82.5,-85.0,82.5,11,105.0,110.0,-112.5,110.0,9,192.5
10,1998,iwf,W,11.0,Maria Tatsi,GRE,A,68.09,-80.0,80.0,-85.0,80.0,14,107.5,-112.5,112.5,112.5,8,192.5
11,1998,iwf,W,12.0,Suzanne Leathers,USA,A,67.82,82.5,-87.5,-90.0,82.5,11,100.0,105.0,-110.0,105.0,12,187.5
12,1998,iwf,W,13.0,Simone Ingram,AUS,A,68.21,77.5,80.0,82.5,82.5,11,-100.0,100.0,-102.5,100.0,13,182.5
13,1998,iwf,W,14.0,Tina Beiter,DEN,A,68.16,-70.0,70.0,75.0,75.0,15,92.5,97.5,-100.0,97.5,14,172.5
14,1998,iwf,W,15.0,Beate Amdahl,NOR,A,68.69,70.0,75.0,-77.5,75.0,15,95.0,-100.0,-100.0,95.0,15,170.0
15,1998,iwf,W,0.0,Nagwan El-Zawawi,EGY,A,68.25,85.0,-90.0,90.0,90.0,8,-110.0,-110.0,-110.0,-110.0,16,0.0
