,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2001,iwf,M,1.0,Halil Mutlu,TUR,A,55.96,132.5,138.5,0.0,138.5,1,162.5,-168.5,-168.5,162.5,1,300.0
1,2001,iwf,M,2.0,Wang Shin-yuan,TPE,A,55.38,-122.5,-122.5,122.5,122.5,3,152.5,157.5,-162.5,157.5,2,280.0
2,2001,iwf,M,3.0,William Vargas,CUB,A,55.98,122.5,125.0,127.5,127.5,2,155.0,-155.0,-155.0,155.0,3,277.5
3,2001,iwf,M,4.0,Sedat Artuç,TUR,A,55.72,120.0,-122.5,122.5,122.5,3,-147.5,-147.5,147.5,147.5,5,270.0
4,2001,iwf,M,5.0,Sergio Álvarez,CUB,A,55.84,-117.5,117.5,-122.5,117.5,7,150.0,-155.0,-155.0,150.0,4,267.5
5,2001,iwf,M,6.0,Vitali Dzerbianiou,BLR,A,55.86,115.0,120.0,-125.0,120.0,5,140.0,-147.5,147.5,147.5,5,267.5
6,2001,iwf,M,7.0,László Tancsics,HUN,A,55.48,115.0,120.0,-122.5,120.0,5,140.0,145.0,-147.5,145.0,7,265.0
7,2001,iwf,M,8.0,Diego Salazar,COL,A,55.76,115.0,-120.0,-120.0,115.0,8,-140.0,140.0,-142.5,140.0,10,255.0
8,2001,iwf,M,9.0,Víctor Castellano,VEN,A,55.82,110.0,-117.5,-117.5,110.0,9,-140.0,140.0,142.5,142.5,8,252.5
9,2001,iwf,M,10.0,Thandava Murthy Muthu,IND,A,55.76,100.0,107.5,110.0,110.0,9,130.0,-135.0,135.0,135.0,11,245.0
10,2001,iwf,M,11.0,Alejandro Romo,MEX,A,55.82,95.0,100.0,-102.5,100.0,12,125.0,130.0,-132.5,130.0,12,230.0
11,2001,iwf,M,12.0,Mohammed Abdul-Monem,IRQ,A,55.92,102.5,-110.0,-110.0,102.5,11,110.0,122.5,127.5,127.5,13,230.0
12,2001,iwf,M,13.0,Agshin Mirzayev,AZE,A,55.82,-92.5,92.5,100.0,100.0,12,-117.5,117.5,-125.0,117.5,14,217.5
13,2001,iwf,M,0.0,Wang Yingtong,CHN,A,55.78,-120.0,-120.0,-120.0,-120.0,14,142.5,-147.5,-147.5,142.5,8,0.0
