,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1999,iwf,W,1.0,Ding Meiyuan,CHN,A,97.0,120.0,125.0,127.5,127.5,1,150.0,155.0,157.5,157.5,1,285.0
1,1999,iwf,W,2.0,Agata Wróbel,POL,A,117.11,-117.5,120.0,127.5,127.5,1,-142.5,145.0,152.5,152.5,2,280.0
2,1999,iwf,W,3.0,Bilkisu Musa,NGR,A,82.21,105.0,110.0,112.5,112.5,4,130.0,135.0,140.0,140.0,4,252.5
3,1999,iwf,W,4.0,Cheryl Haworth,USA,A,132.5,107.5,-112.5,115.0,115.0,3,125.0,132.5,137.5,137.5,5,252.5
4,1999,iwf,W,5.0,Carmenza Delgado,COL,A,89.86,105.0,110.0,112.5,112.5,4,130.0,135.0,137.5,137.5,5,250.0
5,1999,iwf,W,6.0,Moon Kyung-ae,KOR,A,92.89,100.0,105.0,-107.5,105.0,8,127.5,132.5,137.5,137.5,5,242.5
6,1999,iwf,W,7.0,Vita Rudenok,UKR,A,101.46,105.0,110.0,-112.5,110.0,6,130.0,-135.0,-137.5,130.0,8,240.0
7,1999,iwf,W,8.0,Helen Idahosa,NGR,A,87.96,95.0,100.0,105.0,105.0,8,120.0,-130.0,130.0,130.0,8,235.0
8,1999,iwf,W,9.0,Viktoriya Shaymardanova,UKR,A,91.31,-105.0,-105.0,105.0,105.0,8,125.0,130.0,-135.0,130.0,8,235.0
9,1999,iwf,W,10.0,Melinda Szik,HUN,A,93.75,105.0,-110.0,-110.0,105.0,8,122.5,127.5,-132.5,127.5,11,232.5
10,1999,iwf,W,11.0,Venera Mannanova,RUS,A,79.58,100.0,105.0,107.5,107.5,7,112.5,117.5,120.0,120.0,14,227.5
11,1999,iwf,W,12.0,Olivia Baker,NZL,A,99.17,95.0,-100.0,100.0,100.0,13,120.0,-125.0,125.0,125.0,12,225.0
12,1999,iwf,W,13.0,Kim Dong-ok,KOR,A,111.17,-100.0,-100.0,105.0,105.0,8,-120.0,120.0,-132.5,120.0,14,225.0
13,1999,iwf,W,14.0,Lourdes Gorostegui,ESP,A,97.17,95.0,-100.0,100.0,100.0,13,115.0,120.0,-125.0,120.0,14,220.0
14,1999,iwf,W,15.0,Miyuki Arai,JPN,A,86.97,-92.5,-92.5,92.5,92.5,17,120.0,-125.0,125.0,125.0,12,217.5
15,1999,iwf,W,16.0,Sylvie Iskin,FRA,A,95.74,95.0,-97.5,-100.0,95.0,15,-115.0,117.5,-120.0,117.5,17,212.5
16,1999,iwf,W,17.0,Claudia Mues,DEN,A,92.71,-92.5,92.5,95.0,95.0,15,107.5,-112.5,-112.5,107.5,21,202.5
17,1999,iwf,W,18.0,Susanne Dandenault,CAN,A,100.59,-85.0,85.0,90.0,90.0,18,-112.5,112.5,-117.5,112.5,18,202.5
18,1999,iwf,W,19.0,Diana Back,FIN,A,77.51,87.5,-90.0,90.0,90.0,18,105.0,-110.0,110.0,110.0,20,200.0
19,1999,iwf,W,20.0,Reanna Solomon,NRU,A,121.46,-80.0,-80.0,80.0,80.0,23,107.5,112.5,-115.0,112.5,18,192.5
20,1999,iwf,W,21.0,Nancy Ponce,MEX,A,79.3,80.0,85.0,-87.5,85.0,21,100.0,105.0,-107.5,105.0,22,190.0
21,1999,iwf,W,22.0,Rosa Magro,ITA,A,96.19,75.0,80.0,82.5,82.5,22,95.0,100.0,102.5,102.5,23,185.0
22,1999,iwf,W,23.0,Olga Solovieva,KAZ,A,81.16,-70.0,70.0,-75.0,70.0,24,-90.0,-90.0,90.0,90.0,24,160.0
23,1999,iwf,W,0.0,Sheeva Peo,NRU,A,86.39,85.0,-90.0,90.0,90.0,18,-112.5,-112.5,-112.5,-112.5,26,0.0
24,1999,iwf,W,0.0,Katarina Sederholm,NOR,A,94.35,-100.0,-100.0,-100.0,-100.0,25,0.0,0.0,0.0,0.0,25,0.0
25,1999,iwf,W,0.0,Chen Hsiao-lien,TPE,A,100.64,-105.0,-105.0,-105.0,-105.0,26,137.5,142.5,-145.0,142.5,3,0.0
