,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2011,iwf,W,1.0,Zhou Lulu,CHN,A,133.66,135.0,143.0,146.0,146.0,2,173.0,181.0,182.0,182.0,1,328.0
1,2011,iwf,W,2.0,Tatiana Kashirina,RUS,A,98.1,140.0,145.0,147.0,147.0,1,-175.0,175.0,-181.0,175.0,2,322.0
2,2011,iwf,W,3.0,Mariam Usman,NGR,B,122.88,-117.0,117.0,-121.0,117.0,6,151.0,156.0,-160.0,156.0,4,273.0
3,2011,iwf,W,4.0,Yuliya Dovhal,AZE,A,87.37,115.0,118.0,-121.0,118.0,5,145.0,-150.0,-150.0,145.0,7,263.0
4,2011,iwf,W,5.0,Alexandra Aborneva,KAZ,A,102.27,105.0,110.0,-115.0,110.0,11,141.0,147.0,150.0,150.0,5,260.0
5,2011,iwf,W,6.0,Mami Shimamoto,JPN,A,106.95,108.0,111.0,113.0,113.0,10,140.0,144.0,147.0,147.0,6,260.0
6,2011,iwf,W,7.0,Oliba Nieve,ECU,A,94.94,107.0,112.0,116.0,116.0,7,138.0,143.0,-147.0,143.0,8,259.0
7,2011,iwf,W,8.0,Ümmühan Uçar,TUR,B,87.35,105.0,110.0,115.0,115.0,8,137.0,-145.0,-145.0,137.0,13,252.0
8,2011,iwf,W,9.0,Afaf Ibrahim,EGY,B,102.24,103.0,107.0,-110.0,107.0,13,137.0,142.0,-146.0,142.0,10,249.0
9,2011,iwf,W,10.0,Sarah Robles,USA,B,118.42,105.0,110.0,114.0,114.0,9,135.0,-140.0,-140.0,135.0,14,249.0
10,2011,iwf,W,11.0,Fumiko Jonai,JPN,B,108.91,-101.0,101.0,103.0,103.0,15,-143.0,143.0,-146.0,143.0,8,246.0
11,2011,iwf,W,12.0,Shaimaa Khalaf,EGY,B,106.95,100.0,105.0,0.0,105.0,14,130.0,135.0,140.0,140.0,11,245.0
12,2011,iwf,W,13.0,Chioma Amaechi,USA,B,109.84,95.0,-98.0,98.0,98.0,23,130.0,-140.0,140.0,140.0,11,238.0
13,2011,iwf,W,14.0,Kathleen Schöppe,GER,C,95.35,97.0,100.0,103.0,103.0,15,127.0,131.0,134.0,134.0,16,237.0
14,2011,iwf,W,15.0,Tania Mascorro,MEX,C,100.07,103.0,106.0,109.0,109.0,12,128.0,-132.0,-132.0,128.0,20,237.0
15,2011,iwf,W,16.0,Daryna Goncharova,UKR,B,100.72,-100.0,-100.0,100.0,100.0,21,-135.0,135.0,-140.0,135.0,14,235.0
16,2011,iwf,W,17.0,Yaniuska Espinosa,VEN,B,110.13,100.0,-105.0,-105.0,100.0,21,125.0,130.0,133.0,133.0,17,233.0
17,2011,iwf,W,18.0,Tracey Lambrechs,NZL,C,101.3,102.0,-106.0,-106.0,102.0,18,126.0,-130.0,130.0,130.0,18,232.0
18,2011,iwf,W,19.0,Liu Yun-chien,TPE,B,91.18,98.0,-101.0,-101.0,98.0,23,127.0,130.0,-133.0,130.0,18,228.0
19,2011,iwf,W,20.0,Verónica Saladín,DOM,C,103.07,97.0,-102.0,103.0,103.0,15,118.0,125.0,-127.0,125.0,22,228.0
20,2011,iwf,W,21.0,Annarosa Campaldini,ITA,C,99.16,94.0,99.0,101.0,101.0,20,118.0,-124.0,124.0,124.0,23,225.0
21,2011,iwf,W,22.0,Mayara Silva Gomes,BRA,C,124.05,88.0,91.0,94.0,94.0,25,120.0,-125.0,126.0,126.0,21,220.0
22,2011,iwf,W,23.0,Naira Harutyunyan,ARM,C,92.74,81.0,-88.0,-88.0,81.0,26,99.0,110.0,-116.0,110.0,24,191.0
23,2011,iwf,W,0.0,Hripsime Khurshudyan,ARM,A,90.08,125.0,-130.0,0.0,125.0,4,0.0,0.0,0.0,0.0,25,0.0
24,2011,iwf,W,0.0,Krisztina Magát,HUN,C,101.79,96.0,100.0,102.0,102.0,18,-119.0,-119.0,-119.0,-119.0,28,0.0
25,2011,iwf,W,0.0,Ele Opeloge,SAM,A,128.04,-120.0,-120.0,-120.0,-120.0,28,0.0,0.0,0.0,0.0,25,0.0
26,2011,iwf,W,0.0,Almira Lizde,BIH,C,75.61,-80.0,-80.0,-80.0,-80.0,27,0.0,0.0,0.0,0.0,25,0.0
27,2011,iwf,W,0.0,Olha Korobka,UKR,A,166.6,127.0,-131.0,-131.0,127.0,3,150.0,157.0,0.0,157.0,3,0.0
