,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1998,iwf,W,1.0,Chen Jui-lien,TPE,A,61.79,97.5,102.5,-105.0,102.5,1,117.5,122.5,-125.0,122.5,2,225.0
1,1998,iwf,W,2.0,Shi Lihua,CHN,A,62.31,-97.5,97.5,-102.5,97.5,3,122.5,127.5,-130.0,127.5,1,225.0
2,1998,iwf,W,3.0,Valentina Popova,RUS,A,62.5,95.0,100.0,-102.5,100.0,2,115.0,-122.5,-122.5,115.0,3,215.0
3,1998,iwf,W,4.0,Aneta Szczepańska,POL,A,62.03,85.0,87.5,-90.0,87.5,5,-110.0,110.0,115.0,115.0,3,202.5
4,1998,iwf,W,5.0,Alejandra Perea,COL,A,61.97,80.0,85.0,87.5,87.5,5,100.0,105.0,-107.5,105.0,8,192.5
5,1998,iwf,W,6.0,Josefa Pérez,ESP,A,62.49,85.0,87.5,-90.0,87.5,5,102.5,-105.0,105.0,105.0,8,192.5
6,1998,iwf,W,7.0,Nancy Niro,CAN,A,61.19,-82.5,-82.5,82.5,82.5,8,102.5,-107.5,107.5,107.5,6,190.0
7,1998,iwf,W,8.0,Katia Iacuzzo,ITA,A,62.38,82.5,-85.0,-85.0,82.5,8,102.5,105.0,107.5,107.5,6,190.0
8,1998,iwf,W,9.0,Tímea Raj,HUN,A,62.42,-90.0,90.0,-92.5,90.0,4,100.0,-105.0,-105.0,100.0,12,190.0
9,1998,iwf,W,10.0,Choi Eun-ja,KOR,A,62.46,80.0,-85.0,-85.0,80.0,12,105.0,110.0,-115.0,110.0,5,190.0
10,1998,iwf,W,11.0,Michelle Kettner,AUS,A,62.7,82.5,-87.5,-87.5,82.5,8,102.5,-107.5,-107.5,102.5,10,185.0
11,1998,iwf,W,12.0,Laure Mary,FRA,A,62.34,-80.0,-80.0,80.0,80.0,12,100.0,102.5,-105.0,102.5,10,182.5
12,1998,iwf,W,13.0,Eszter Krutzler,HUN,A,62.58,82.5,-87.5,-87.5,82.5,8,100.0,-105.0,-105.0,100.0,12,182.5
13,1998,iwf,W,14.0,Ana María Arraez,VEN,A,60.96,80.0,-85.0,-85.0,80.0,12,100.0,-102.5,-102.5,100.0,12,180.0
14,1998,iwf,W,15.0,Claudia Müller,GER,A,61.83,77.5,-82.5,-82.5,77.5,15,-100.0,-100.0,100.0,100.0,12,177.5
15,1998,iwf,W,16.0,Madiha Abdelmoneim,EGY,A,62.26,65.0,70.0,-72.5,70.0,16,87.5,90.0,92.5,92.5,16,162.5
16,1998,iwf,W,17.0,Riitta Pirkkiö,FIN,A,62.98,65.0,70.0,-72.5,70.0,16,82.5,87.5,90.0,90.0,17,160.0
17,1998,iwf,W,18.0,Michal Cooper,ISR,A,61.55,60.0,67.5,-72.5,67.5,19,82.5,90.0,-95.0,90.0,17,157.5
18,1998,iwf,W,19.0,María Andrea Gatti,ARG,A,62.38,67.5,-70.0,70.0,70.0,16,80.0,85.0,-87.5,85.0,19,155.0
19,1998,iwf,W,20.0,Harriet Namusoke,UGA,A,62.03,50.0,55.0,-60.0,55.0,20,-60.0,70.0,75.0,75.0,20,130.0
