,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2014,iwf,M,1.0,Ruslan Albegov,RUS,A,156.54,-203.0,205.0,210.0,210.0,1,245.0,-252.0,252.0,252.0,2,462.0
1,2014,iwf,M,2.0,Behdad Salimi,IRI,A,171.06,206.0,-211.0,-211.0,206.0,2,246.0,251.0,-257.0,251.0,3,457.0
2,2014,iwf,M,3.0,Mohamed Ihsan,EGY,A,160.24,188.0,193.0,-197.0,193.0,5,235.0,243.0,-247.0,243.0,5,436.0
3,2014,iwf,M,4.0,Mart Seim,EST,A,145.48,180.0,185.0,-188.0,185.0,11,234.0,243.0,246.0,246.0,4,431.0
4,2014,iwf,M,5.0,Yauheni Zharnasek,BLR,A,158.32,190.0,195.0,199.0,199.0,3,221.0,227.0,-230.0,227.0,10,426.0
5,2014,iwf,M,6.0,Irakli Turmanidze,GEO,A,129.9,185.0,190.0,195.0,195.0,4,220.0,-227.0,227.0,227.0,10,422.0
6,2014,iwf,M,7.0,Almir Velagić,GER,A,145.48,183.0,188.0,191.0,191.0,7,223.0,230.0,-235.0,230.0,6,421.0
7,2014,iwf,M,8.0,Oleg Proshak,UKR,A,128.13,187.0,192.0,-197.0,192.0,6,228.0,-234.0,-234.0,228.0,9,420.0
8,2014,iwf,M,9.0,Fernando Reis,BRA,A,142.97,182.0,-190.0,190.0,190.0,8,225.0,230.0,-235.0,230.0,6,420.0
9,2014,iwf,M,10.0,Ahmed Mohamed,EGY,A,137.36,175.0,-181.0,181.0,181.0,15,225.0,230.0,-240.0,230.0,6,411.0
10,2014,iwf,M,11.0,Péter Nagy,HUN,A,151.04,185.0,-189.0,-189.0,185.0,11,216.0,222.0,-227.0,222.0,12,407.0
11,2014,iwf,M,12.0,Kazuomi Ota,JPN,B,147.7,177.0,183.0,187.0,187.0,10,211.0,219.0,-226.0,219.0,14,406.0
12,2014,iwf,M,13.0,Ivan Efremov,UZB,B,111.47,182.0,188.0,-192.0,188.0,9,-216.0,-217.0,217.0,217.0,18,405.0
13,2014,iwf,M,14.0,Hayk Hakobyan,ARM,B,131.39,175.0,182.0,-188.0,182.0,13,210.0,218.0,-224.0,218.0,15,400.0
14,2014,iwf,M,15.0,Ibragim Bersanov,KAZ,B,118.47,-180.0,180.0,-185.0,180.0,16,211.0,218.0,-226.0,218.0,15,398.0
15,2014,iwf,M,16.0,George Kobaladze,CAN,B,139.42,163.0,169.0,173.0,173.0,20,-212.0,215.0,221.0,221.0,13,394.0
16,2014,iwf,M,17.0,Daniel Dołęga,POL,B,118.53,-175.0,-175.0,175.0,175.0,17,212.0,218.0,-225.0,218.0,15,393.0
17,2014,iwf,M,18.0,Krzysztof Klicki,POL,B,166.63,172.0,-177.0,-177.0,172.0,22,-210.0,211.0,217.0,217.0,18,389.0
18,2014,iwf,M,19.0,Selimkhan Abubakarov,KAZ,B,144.66,-175.0,-175.0,175.0,175.0,17,205.0,210.0,-215.0,210.0,21,385.0
19,2014,iwf,M,20.0,Caine Wilkes,USA,B,139.73,173.0,-178.0,-178.0,173.0,20,-211.0,211.0,-216.0,211.0,20,384.0
20,2014,iwf,M,21.0,Fernando Salas,ECU,C,150.35,165.0,170.0,175.0,175.0,17,200.0,205.0,0.0,205.0,22,380.0
21,2014,iwf,M,22.0,Vasyl Pylypenko,UKR,C,115.32,160.0,-165.0,165.0,165.0,25,200.0,205.0,-212.0,205.0,22,370.0
22,2014,iwf,M,23.0,Igor Olshanetskyi,ISR,C,132.14,-160.0,160.0,167.0,167.0,24,200.0,-210.0,-212.0,200.0,24,367.0
23,2014,iwf,M,24.0,Modestas Šimkus,LTU,C,111.88,163.0,168.0,-171.0,168.0,23,187.0,192.0,-200.0,192.0,27,360.0
24,2014,iwf,M,25.0,Teemu Roininen,FIN,C,142.39,150.0,155.0,-158.0,155.0,27,-200.0,-200.0,200.0,200.0,24,355.0
25,2014,iwf,M,26.0,Chao Shih-chieh,TPE,C,135.05,151.0,157.0,161.0,161.0,26,190.0,-201.0,-201.0,190.0,28,351.0
26,2014,iwf,M,27.0,Lukáš Kožienka,SVK,C,105.35,150.0,-154.0,-156.0,150.0,29,190.0,-195.0,-195.0,190.0,28,340.0
27,2014,iwf,M,28.0,Riho Kägo,EST,C,118.31,-155.0,155.0,-160.0,155.0,27,185.0,-190.0,-191.0,185.0,30,340.0
28,2014,iwf,M,29.0,Silvio Bijelić,CRO,C,136.07,140.0,-145.0,145.0,145.0,30,185.0,-191.0,-191.0,185.0,30,330.0
29,2014,iwf,M,0.0,Alexej Prochorow,GER,C,132.77,175.0,182.0,-188.0,182.0,13,-205.0,-205.0,-205.0,-205.0,33,0.0
30,2014,iwf,M,0.0,Aleksey Lovchev,RUS,A,139.8,-205.0,-205.0,-206.0,-205.0,33,245.0,250.0,257.0,257.0,1,0.0
31,2014,iwf,M,0.0,Sergej Lichovoj,LTU,C,105.1,-155.0,-155.0,-155.0,-155.0,31,185.0,190.0,195.0,195.0,26,0.0
32,2014,iwf,M,0.0,Ruben Aleksanyan,ARM,A,150.77,-190.0,-190.0,-190.0,-190.0,32,0.0,0.0,0.0,0.0,32,0.0
