,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1998,iwf,M,1.0,Andrey Chemerkin,RUS,A,177.61,190.0,197.5,-206.0,197.5,1,-240.0,240.0,0.0,240.0,1,437.5
1,1998,iwf,M,2.0,Ara Vardanyan,ARM,A,127.55,190.0,195.0,197.5,197.5,1,230.0,-237.5,0.0,230.0,3,427.5
2,1998,iwf,M,3.0,Viktors Ščerbatihs,LAT,A,126.28,185.0,190.0,195.0,195.0,3,227.5,-235.0,-235.0,227.5,4,422.5
3,1998,iwf,M,4.0,Paweł Najdek,POL,A,125.66,170.0,175.0,-180.0,175.0,7,225.0,-232.5,232.5,232.5,2,407.5
4,1998,iwf,M,5.0,Alekos Panatidis,GRE,A,124.95,170.0,175.0,180.0,180.0,6,-225.0,225.0,-232.5,225.0,5,405.0
5,1998,iwf,M,6.0,Andre Rohde,GER,A,105.27,165.0,170.0,172.5,172.5,8,205.0,210.0,215.0,215.0,6,387.5
6,1998,iwf,M,7.0,Jon Tecedor,ESP,A,130.11,165.0,-170.0,170.0,170.0,9,210.0,215.0,-220.0,215.0,6,385.0
7,1998,iwf,M,8.0,Bruno Soto,ESP,A,147.83,160.0,165.0,-170.0,165.0,10,205.0,-212.5,212.5,212.5,8,377.5
8,1998,iwf,M,9.0,Darren Liddel,NZL,A,137.26,-155.0,155.0,-160.0,155.0,13,190.0,200.0,207.5,207.5,9,362.5
9,1998,iwf,M,10.0,Tadayuki Higuchi,JPN,A,141.42,155.0,160.0,-165.0,160.0,11,190.0,200.0,202.5,202.5,10,362.5
10,1998,iwf,M,11.0,Hany Mahmoud,EGY,A,111.35,155.0,-160.0,160.0,160.0,11,190.0,195.0,200.0,200.0,11,360.0
11,1998,iwf,M,12.0,Ma Chang-hung,TPE,A,131.02,145.0,150.0,152.5,152.5,15,190.0,-195.0,195.0,195.0,12,347.5
12,1998,iwf,M,13.0,Georges Wadja,CMR,A,109.09,-155.0,155.0,-162.5,155.0,13,175.0,182.5,-187.5,182.5,13,337.5
13,1998,iwf,M,14.0,Djamel Aggdune,ALG,A,105.47,145.0,152.5,-155.0,152.5,15,170.0,177.5,182.5,182.5,13,335.0
14,1998,iwf,M,15.0,Sigitas Sakalauskas,LTU,A,113.4,135.0,-142.5,142.5,142.5,17,180.0,-190.0,-190.0,180.0,15,322.5
15,1998,iwf,M,16.0,Isca Kam,NRU,A,126.07,135.0,-142.5,-142.5,135.0,18,172.5,0.0,0.0,172.5,16,307.5
16,1998,iwf,M,17.0,Sharlon Hellement,NED,A,111.35,115.0,120.0,125.0,125.0,19,155.0,162.5,167.5,167.5,17,292.5
17,1998,iwf,M,0.0,Ashot Danielyan,ARM,A,159.3,190.0,195.0,-197.5,195.0,3,-232.5,-232.5,-235.0,-232.5,20,0.0
18,1998,iwf,M,0.0,Ferenc Jakab-Tóth,HUN,A,124.43,175.0,180.0,185.0,185.0,5,-210.0,-210.0,-210.0,-210.0,19,0.0
19,1998,iwf,M,0.0,Anders Bergström,SWE,A,132.4,-172.5,-172.5,-172.5,-172.5,20,0.0,0.0,0.0,0.0,18,0.0
