,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2003,iwf,W,1.0,Ding Meiyuan,CHN,A,101.54,130.0,135.5,137.5,137.5,1,160.0,162.5,-169.0,162.5,1,300.0
1,2003,iwf,W,2.0,Albina Khomich,RUS,A,103.73,130.0,-136.0,-136.0,130.0,2,150.0,155.0,160.0,160.0,2,290.0
2,2003,iwf,W,3.0,Olha Korobka,UKR,A,152.08,115.0,120.0,125.0,125.0,3,145.0,150.0,152.5,152.5,4,277.5
3,2003,iwf,W,4.0,Viktória Varga,HUN,A,94.67,115.0,120.0,-125.0,120.0,5,145.0,150.0,152.5,152.5,4,272.5
4,2003,iwf,W,5.0,Jang Mi-ran,KOR,A,107.66,-115.0,115.0,-120.0,115.0,9,152.5,157.5,-165.0,157.5,3,272.5
5,2003,iwf,W,6.0,Carmenza Delgado,COL,A,94.22,117.5,122.5,-125.0,122.5,4,142.5,-147.5,147.5,147.5,7,270.0
6,2003,iwf,W,7.0,Agata Wróbel,POL,A,116.42,-120.0,-120.0,120.0,120.0,5,-150.0,150.0,-152.5,150.0,6,270.0
7,2003,iwf,W,8.0,Viktoriya Shaymardanova,UKR,B,88.45,112.5,117.5,-120.0,117.5,7,135.0,142.5,145.0,145.0,8,262.5
8,2003,iwf,W,9.0,Vasiliki Kasapi,GRE,A,119.0,112.5,-117.5,117.5,117.5,7,137.5,-142.5,142.5,142.5,9,260.0
9,2003,iwf,W,10.0,Oliba Nieve,ECU,A,91.73,110.0,-115.0,115.0,115.0,9,135.0,140.0,-145.0,140.0,11,255.0
10,2003,iwf,W,11.0,Derya Açikgöz,TUR,A,96.29,105.0,-110.0,110.0,110.0,11,142.5,-150.0,-150.0,142.5,9,252.5
11,2003,iwf,W,12.0,Yordanka Apostolova,BUL,B,94.58,100.0,105.0,-110.0,105.0,13,125.0,135.0,140.0,140.0,11,245.0
12,2003,iwf,W,13.0,Aikaterini Roditi,GRE,B,100.44,102.5,107.5,-112.5,107.5,12,125.0,130.0,-135.0,130.0,14,237.5
13,2003,iwf,W,14.0,Lyudmila Kanunova,KAZ,B,96.71,100.0,105.0,-110.0,105.0,13,130.0,-135.0,-135.0,130.0,14,235.0
14,2003,iwf,W,15.0,Kazue Imahoko,JPN,C,75.46,97.5,102.5,105.0,105.0,13,115.0,120.0,122.5,122.5,16,227.5
15,2003,iwf,W,16.0,Annipa Moontar,THA,B,95.63,95.0,-100.0,-100.0,95.0,21,125.0,130.0,132.5,132.5,13,227.5
16,2003,iwf,W,17.0,María Carvajal,DOM,B,80.45,97.5,102.5,-105.0,102.5,17,-122.5,122.5,-127.5,122.5,16,225.0
17,2003,iwf,W,18.0,Rachel Hearn,USA,B,112.24,-97.5,97.5,100.0,100.0,18,117.5,120.0,122.5,122.5,16,222.5
18,2003,iwf,W,19.0,Nataliya Barysik,BLR,C,77.88,95.0,-100.0,-100.0,95.0,21,115.0,120.0,122.5,122.5,16,217.5
19,2003,iwf,W,20.0,Susanne Dandenault,CAN,C,114.98,90.0,-95.0,95.0,95.0,21,122.5,-127.5,-127.5,122.5,16,217.5
20,2003,iwf,W,21.0,Reanna Solomon,NRU,B,137.42,-90.0,90.0,95.0,95.0,21,122.5,-127.5,-127.5,122.5,16,217.5
21,2003,iwf,W,22.0,Doreen Heldt,USA,C,77.18,97.5,100.0,-102.5,100.0,18,110.0,115.0,-120.0,115.0,25,215.0
22,2003,iwf,W,23.0,Bilkisu Musa,NGR,B,89.86,-97.5,-97.5,97.5,97.5,20,117.5,-122.5,-122.5,117.5,24,215.0
23,2003,iwf,W,24.0,Manuela Rejas,PER,C,111.03,80.0,85.0,87.5,87.5,26,115.0,122.5,-125.0,122.5,16,210.0
24,2003,iwf,W,25.0,Rosetta Penani,NRU,C,101.36,-85.0,85.0,90.0,90.0,25,110.0,-115.0,-115.0,110.0,26,200.0
25,2003,iwf,W,26.0,Verónica Mleziva,ESP,C,98.27,75.0,80.0,-82.5,80.0,27,-102.5,102.5,110.0,110.0,26,190.0
26,2003,iwf,W,27.0,Rosa Magro,ITA,C,110.65,80.0,-85.0,-85.0,80.0,27,100.0,105.0,107.5,107.5,28,187.5
27,2003,iwf,W,0.0,Katalin Laczi,HUN,C,75.38,-95.0,-95.0,-95.0,-95.0,30,115.0,-120.0,122.5,122.5,16,0.0
28,2003,iwf,W,0.0,Sally El-Sayed,EGY,B,76.9,100.0,105.0,-107.5,105.0,13,-122.5,-122.5,-122.5,-122.5,30,0.0
29,2003,iwf,W,0.0,Jana Volfová,CZE,C,87.4,-82.5,-82.5,-82.5,-82.5,29,0.0,0.0,0.0,0.0,29,0.0
