,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2007,iwf,M,1.0,Viktors Ščerbatihs,LAT,A,141.53,-197.0,197.0,202.0,202.0,1,240.0,-247.0,0.0,240.0,1,442.0
1,2007,iwf,M,2.0,Evgeny Chigishev,RUS,A,123.77,201.0,-206.0,-206.0,201.0,2,240.0,-250.0,-250.0,240.0,1,441.0
2,2007,iwf,M,3.0,Jaber Saeed Salem,QAT,A,124.6,-195.0,195.0,-200.0,195.0,4,231.0,240.0,-243.0,240.0,1,435.0
3,2007,iwf,M,4.0,Velichko Cholakov,BUL,A,165.35,192.0,-198.0,201.0,201.0,2,225.0,234.0,-237.0,234.0,4,435.0
4,2007,iwf,M,5.0,Artem Udachyn,UKR,A,148.77,195.0,-200.0,-200.0,195.0,4,232.0,-241.0,-241.0,232.0,5,427.0
5,2007,iwf,M,6.0,Dimitrios Papageridis,GRE,A,136.58,190.0,195.0,-198.0,195.0,4,225.0,-231.0,231.0,231.0,6,426.0
6,2007,iwf,M,7.0,Grzegorz Kleszcz,POL,A,128.7,185.0,-190.0,190.0,190.0,7,230.0,-237.0,-238.0,230.0,7,420.0
7,2007,iwf,M,8.0,Rashid Sharifi,IRI,A,139.31,180.0,-188.0,-188.0,180.0,12,220.0,230.0,-235.0,230.0,7,410.0
8,2007,iwf,M,9.0,Mohammad Salehi,IRI,A,134.51,175.0,183.0,-190.0,183.0,9,215.0,225.0,-231.0,225.0,9,408.0
9,2007,iwf,M,10.0,Mohamed Ihsan,EGY,A,147.74,175.0,183.0,-190.0,183.0,9,225.0,-233.0,-235.0,225.0,9,408.0
10,2007,iwf,M,11.0,Casey Burgener,USA,B,122.29,170.0,177.0,182.0,182.0,11,210.0,218.0,-225.0,218.0,12,400.0
11,2007,iwf,M,12.0,Almir Velagić,GER,A,130.34,-176.0,176.0,180.0,180.0,12,-217.0,217.0,-223.0,217.0,13,397.0
12,2007,iwf,M,13.0,Ihor Shymechko,UKR,A,127.76,181.0,186.0,-190.0,186.0,8,-210.0,210.0,-215.0,210.0,15,396.0
13,2007,iwf,M,14.0,Ruben Aleksanyan,ARM,B,128.41,165.0,170.0,175.0,175.0,16,207.0,218.0,220.0,220.0,11,395.0
14,2007,iwf,M,15.0,Mohammad Ali,SYR,B,112.89,-160.0,160.0,165.0,165.0,22,211.0,-220.0,-220.0,211.0,14,376.0
15,2007,iwf,M,16.0,Petr Sobotka,CZE,B,152.38,166.0,-170.0,170.0,170.0,18,204.0,-209.0,-210.0,204.0,20,374.0
16,2007,iwf,M,17.0,Antti Everi,FIN,B,130.12,-167.0,-167.0,167.0,167.0,21,195.0,-204.0,204.0,204.0,20,371.0
17,2007,iwf,M,18.0,Sarabjit Singh,IND,C,137.48,155.0,160.0,165.0,165.0,22,-195.0,195.0,206.0,206.0,18,371.0
18,2007,iwf,M,19.0,Zach Schluender,USA,C,121.62,160.0,165.0,170.0,170.0,18,195.0,200.0,-206.0,200.0,22,370.0
19,2007,iwf,M,20.0,Itte Detenamo,NRU,B,148.61,160.0,165.0,170.0,170.0,18,-200.0,200.0,-205.0,200.0,22,370.0
20,2007,iwf,M,21.0,Petr Hejda,CZE,B,122.1,163.0,-168.0,-168.0,163.0,25,205.0,-210.0,-211.0,205.0,19,368.0
21,2007,iwf,M,22.0,Yoel Morales,VEN,B,118.84,153.0,158.0,160.0,160.0,26,207.0,-210.0,-210.0,207.0,16,367.0
22,2007,iwf,M,23.0,Andrey Martemyanov,UZB,B,146.32,150.0,-160.0,160.0,160.0,26,-205.0,-206.0,207.0,207.0,16,367.0
23,2007,iwf,M,24.0,Kazuomi Ota,JPN,B,144.35,-160.0,160.0,165.0,165.0,22,190.0,200.0,-204.0,200.0,22,365.0
24,2007,iwf,M,25.0,Chen Shih-chieh,TPE,C,114.31,145.0,-152.0,152.0,152.0,28,185.0,-191.0,191.0,191.0,25,343.0
25,2007,iwf,M,26.0,Michal Pokusa,SVK,C,120.9,145.0,150.0,-156.0,150.0,29,180.0,186.0,-190.0,186.0,28,336.0
26,2007,iwf,M,27.0,Döwran Orazdurdyýew,TKM,C,106.91,-150.0,-150.0,150.0,150.0,29,185.0,-190.0,-190.0,185.0,29,335.0
27,2007,iwf,M,28.0,Andrea Rovatti,ITA,C,111.14,-145.0,145.0,150.0,150.0,29,177.0,185.0,-190.0,185.0,29,335.0
28,2007,iwf,M,29.0,Huang Te-feng,TPE,C,113.49,145.0,-152.0,-152.0,145.0,33,180.0,190.0,-195.0,190.0,26,335.0
29,2007,iwf,M,30.0,Dedi Apriyanto,INA,C,145.5,-145.0,145.0,150.0,150.0,29,185.0,-191.0,-191.0,185.0,29,335.0
30,2007,iwf,M,31.0,Ondrej Kružel,SVK,C,118.74,-145.0,145.0,-152.0,145.0,33,177.0,182.0,187.0,187.0,27,332.0
31,2007,iwf,M,32.0,Sam Pera,COK,C,113.81,140.0,145.0,-150.0,145.0,33,170.0,180.0,185.0,185.0,29,330.0
32,2007,iwf,M,33.0,Khalid Al-Shammari,QAT,C,145.81,130.0,135.0,140.0,140.0,36,170.0,180.0,0.0,180.0,33,320.0
33,2007,iwf,M,34.0,William Ainslie,RSA,C,125.77,-135.0,135.0,-140.0,135.0,37,170.0,-175.0,-175.0,170.0,34,305.0
34,2007,iwf,M,35.0,Feroz Mahmud,BAN,C,123.21,-110.0,110.0,115.0,115.0,38,135.0,145.0,-151.0,145.0,35,260.0
35,2007,iwf,M,36.0,Phạm Văn Cường,VIE,C,112.26,110.0,-115.0,115.0,115.0,38,140.0,-145.0,-145.0,140.0,36,255.0
36,2007,iwf,M,0.0,Jeon Sang-guen,KOR,A,157.14,-180.0,180.0,-190.0,180.0,12,-241.0,-241.0,-250.0,-241.0,39,0.0
37,2007,iwf,M,0.0,Péter Nagy,HUN,B,133.3,162.0,170.0,173.0,173.0,17,-198.0,-198.0,-198.0,-198.0,37,0.0
38,2007,iwf,M,0.0,Haidar Dakhil,IRQ,B,135.12,170.0,-177.0,177.0,177.0,15,-200.0,-205.0,-205.0,-200.0,38,0.0
