,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2017,iwf,M,1.0,Sohrab Moradi,IRI,A,,176.0,182.0,184.0,184.0,1,220.0,233.0,0.0,233.0,1,417.0
1,2017,iwf,M,2.0,Ayoub Mousavi,IRI,A,,-166.0,166.0,171.0,171.0,5,208.0,214.0,-218.0,214.0,3,385.0
2,2017,iwf,M,3.0,Faris Ibrahim,QAT,A,,163.0,-167.0,-167.0,163.0,10,210.0,215.0,220.0,220.0,2,383.0
3,2017,iwf,M,4.0,Ragab Abdelhay,EGY,A,,165.0,170.0,172.0,172.0,4,-205.0,206.0,-209.0,206.0,5,378.0
4,2017,iwf,M,5.0,Boady Santavy,CAN,B,,-157.0,160.0,165.0,165.0,7,195.0,201.0,-206.0,201.0,7,366.0
5,2017,iwf,M,6.0,Marco Gregório,BRA,A,,165.0,-170.0,-170.0,165.0,7,195.0,-201.0,-201.0,195.0,10,360.0
6,2017,iwf,M,7.0,Nathan Damron,USA,B,,152.0,-157.0,157.0,157.0,14,192.0,-200.0,201.0,201.0,7,358.0
7,2017,iwf,M,8.0,Georgi Shikov,BUL,A,,164.0,-167.0,-167.0,164.0,9,-191.0,191.0,-197.0,191.0,14,355.0
8,2017,iwf,M,9.0,Artur Mugurdumov,ISR,B,,155.0,158.0,-160.0,158.0,13,-190.0,190.0,195.0,195.0,10,353.0
9,2017,iwf,M,10.0,Andrés Serna,COL,B,,-155.0,155.0,160.0,160.0,12,-192.0,192.0,-202.0,192.0,13,352.0
10,2017,iwf,M,11.0,Vikas Thakur,IND,B,,150.0,155.0,-157.0,155.0,15,192.0,-196.0,196.0,196.0,9,351.0
11,2017,iwf,M,12.0,Manuel Sánchez,ESP,B,,150.0,155.0,-160.0,155.0,15,190.0,195.0,-198.0,195.0,10,350.0
12,2017,iwf,M,13.0,Chen Po-jen,TPE,B,,160.0,-165.0,166.0,166.0,6,-180.0,180.0,-189.0,180.0,18,346.0
13,2017,iwf,M,14.0,Rigoberto Pérez,MEX,B,,146.0,-150.0,-151.0,146.0,21,184.0,-189.0,191.0,191.0,14,337.0
14,2017,iwf,M,15.0,Eero Retulainen,FIN,B,,147.0,-151.0,-152.0,147.0,19,183.0,189.0,-192.0,189.0,16,336.0
15,2017,iwf,M,16.0,Edmon Avetisyan,GBR,B,,145.0,149.0,151.0,151.0,17,-178.0,180.0,-188.0,180.0,18,331.0
16,2017,iwf,M,17.0,Leonard Cobzariu,ROU,B,,-150.0,150.0,-157.0,150.0,18,180.0,-185.0,-186.0,180.0,18,330.0
17,2017,iwf,M,18.0,Forrester Osei,GHA,B,,143.0,147.0,-150.0,147.0,19,177.0,-182.0,182.0,182.0,17,329.0
18,2017,iwf,M,0.0,Farkhodbek Sobirov,UZB,A,,175.0,177.0,183.0,183.0,2,-203.0,-203.0,-205.0,-203.0,23,0.0
19,2017,iwf,M,0.0,Colin Burns,USA,A,,163.0,-168.0,0.0,163.0,10,0.0,0.0,0.0,0.0,21,0.0
20,2017,iwf,M,0.0,Jürgen Spieß,GER,A,,-163.0,-163.0,-163.0,-163.0,22,0.0,0.0,0.0,0.0,21,0.0
21,2017,iwf,M,0.0,Jung Hyeon-seop,KOR,A,,-165.0,-165.0,-165.0,-165.0,23,202.0,-209.0,-210.0,202.0,6,0.0
22,2017,iwf,M,0.0,Aurimas Didžbalis,LTU,A,,-172.0,-172.0,176.0,176.0,3,208.0,-212.0,212.0,212.0,4,0.0
