,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1988,oly,M,1.0,Aleksandr Kurlovich,URS,A,132.2,202.5,207.5,212.5,212.5,1,245.0,-250.0,250.0,250.0,1,462.5
1,1988,oly,M,2.0,Manfred Nerlinger,FRG,A,149.8,-190.0,190.0,-195.0,190.0,2,240.0,-266.0,-266.0,240.0,2,430.0
2,1988,oly,M,3.0,Martin Zawieja,FRG,A,127.55,182.5,-187.5,-190.0,182.5,3,220.0,227.5,232.5,232.5,3,415.0
3,1988,oly,M,4.0,Mario Martinez,USA,A,139.45,-175.0,175.0,-182.5,175.0,4,217.5,232.5,-242.5,232.5,3,407.5
4,1988,oly,M,5.0,Petr Hudeček,TCH,A,128.6,175.0,-180.0,-180.0,175.0,4,210.0,217.5,225.0,225.0,5,400.0
5,1988,oly,M,6.0,Reda Elbatoty,EGY,A,120.15,-170.0,170.0,175.0,175.0,4,200.0,210.0,217.5,217.5,6,392.5
6,1988,oly,M,7.0,Charles Garzarella,AUS,B,148.1,155.0,160.0,162.5,162.5,8,200.0,205.0,207.5,207.5,7,370.0
7,1988,oly,M,8.0,Pavlos Saltsidis,GRE,B,112.55,155.0,160.0,-165.0,160.0,9,-200.0,200.0,207.5,207.5,7,367.5
8,1988,oly,M,9.0,Matthew Vine,GBR,B,117.0,150.0,155.0,157.5,157.5,10,195.0,-205.0,-205.0,195.0,9,352.5
9,1988,oly,M,10.0,John Bergman,USA,B,132.8,155.0,162.5,167.5,167.5,7,185.0,-192.5,-192.5,185.0,14,352.5
10,1988,oly,M,11.0,Calvin Stamp,JAM,B,119.2,145.0,-150.0,150.0,150.0,12,185.0,-192.5,195.0,195.0,9,345.0
11,1988,oly,M,12.0,Mohammed Adham,EGY,B,120.85,152.5,-160.0,-160.0,152.5,11,-190.0,190.0,-200.0,190.0,11,342.5
12,1988,oly,M,13.0,Jose Miguel Guzman,DOM,B,124.5,142.5,-147.5,0.0,142.5,13,190.0,-195.0,-195.0,190.0,11,332.5
13,1988,oly,M,14.0,Dieudonne Takou,CMR,B,111.65,140.0,-150.0,-150.0,140.0,15,-190.0,190.0,-195.0,190.0,11,330.0
14,1988,oly,M,15.0,Rolando Marchinarez,PER,B,127.8,142.5,-150.0,-150.0,142.5,13,182.5,-192.5,-192.5,182.5,15,325.0
15,1988,oly,M,0.0,Gilbert Ojadi Aduche,NGR,A,119.45,-160.0,-160.0,-165.0,-160.0,16,0.0,0.0,0.0,0.0,16,0.0
16,1988,oly,M,0.0,Jiri Zubricky,TCH,A,164.95,-185.0,-185.0,-185.0,-185.0,17,0.0,0.0,0.0,0.0,16,0.0
17,1988,oly,M,0.0,Giannis Tsintsaris,GRE,A,131.55,,,,,18,,,,,18,0.0
