,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2016,oly,W,1.0,Meng Suping,China,A,120.27,-125.0,125.0,130.0,130.0,2,-175.0,175.0,177.0,177.0,1,307.0
1,2016,oly,W,2.0,Kim Kuk-hyang,North Korea,A,100.43,123.0,127.0,131.0,131.0,1,162.0,170.0,175.0,175.0,2,306.0
2,2016,oly,W,3.0,Sarah Robles,United States,A,143.3,118.0,122.0,126.0,126.0,3,151.0,155.0,160.0,160.0,4,286.0
3,2016,oly,W,4.0,Shaimaa Khalaf,Egypt,A,123.75,117.0,-121.0,-121.0,117.0,8,155.0,161.0,-169.0,161.0,3,278.0
4,2016,oly,W,5.0,Lee Hui-sol,South Korea,A,119.49,119.0,122.0,-126.0,122.0,4,153.0,-159.0,-159.0,153.0,6,275.0
5,2016,oly,W,6.0,Son Young-hee,South Korea,A,109.58,115.0,118.0,-121.0,118.0,7,155.0,-162.0,-166.0,155.0,5,273.0
6,2016,oly,W,7.0,Yaniuska Espinosa,Venezuela,B,114.08,115.0,119.0,121.0,121.0,5,145.0,149.0,152.0,152.0,7,273.0
7,2016,oly,W,8.0,Andreea Aanei,Romania,A,120.01,-119.0,-119.0,120.0,120.0,6,145.0,-154.0,-154.0,145.0,10,265.0
8,2016,oly,W,9.0,Mariam Usman,Nigeria,A,122.39,115.0,-120.0,-120.0,115.0,11,145.0,150.0,-152.0,150.0,8,265.0
9,2016,oly,W,10.0,Anastasiya Lysenko,Ukraine,B,100.97,-117.0,-117.0,117.0,117.0,8,-146.0,146.0,-156.0,146.0,9,263.0
10,2016,oly,W,11.0,Yosra Dhieb,Tunisia,B,120.06,-106.0,106.0,111.0,111.0,13,133.0,138.0,-141.0,138.0,11,249.0
11,2016,oly,W,12.0,Anastasiia Hotfrid,Georgia,B,86.98,110.0,113.0,-115.0,113.0,12,130.0,-135.0,135.0,135.0,12,248.0
12,2016,oly,W,13.0,Tracey Lambrechs,New Zealand,B,106.54,-98.0,98.0,-101.0,98.0,15,-133.0,133.0,-139.0,133.0,13,231.0
13,2016,oly,W,14.0,Luisa Peters,Cook Islands,B,100.27,95.0,-100.0,100.0,100.0,14,119.0,124.0,-126.0,124.0,14,224.0
14,2016,oly,W,15.0,Bouchra Fatima Zohra Hirech,Algeria,B,80.35,83.0,87.0,-90.0,87.0,16,105.0,-108.0,-108.0,105.0,15,192.0
15,2016,oly,W,0.0,Naryury Pérez,Venezuela,B,99.91,110.0,115.0,117.0,117.0,8,-145.0,-145.0,-145.0,-145.0,16,0.0
