,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,1980,oly,M,1.0,Sultan Rakhmanov,URS,A,145.25,185.0,190.0,195.0,195.0,1,230.0,237.5,245.0,245.0,1,440.0
1,1980,oly,M,2.0,Jürgen Heuser,GDR,A,133.95,-182.5,182.5,-187.5,182.5,2,-227.5,227.5,-242.5,227.5,2,410.0
2,1980,oly,M,3.0,Tadeusz Rutkowski,POL,A,124.9,175.0,180.0,-182.5,180.0,4,222.5,227.5,-230.0,227.5,2,407.5
3,1980,oly,M,4.0,Rudolf Strejček,TCH,A,133.1,182.5,-187.5,-187.5,182.5,2,220.0,-225.0,-225.0,220.0,4,402.5
4,1980,oly,M,5.0,Bohuslav Braum,TCH,A,148.45,-180.0,-180.0,180.0,180.0,4,212.5,217.5,-222.5,217.5,6,397.5
5,1980,oly,M,6.0,Francisco Méndez,CUB,A,134.3,175.0,-180.0,-180.0,175.0,6,220.0,-230.0,-230.0,220.0,4,395.0
6,1980,oly,M,7.0,Robert Skolimowski,POL,A,148.5,-175.0,175.0,-180.0,175.0,6,210.0,-222.5,-222.5,210.0,7,385.0
7,1980,oly,M,8.0,Talal Najjar,SYR,A,133.3,145.0,152.5,157.5,157.5,9,200.0,205.0,-207.5,205.0,8,362.5
8,1980,oly,M,0.0,Jouko Leppä,FIN,A,149.7,150.0,155.0,160.0,160.0,8,-210.0,-210.0,-210.0,-210.0,12,0.0
9,1980,oly,M,0.0,Marin Parapancea,ROU,A,115.3,-162.5,-162.5,-162.5,-162.5,10,0.0,0.0,0.0,0.0,9,0.0
10,1980,oly,M,0.0,Gerardo Fernández,CUB,A,128.0,-170.0,-170.0,-170.0,-170.0,11,0.0,0.0,0.0,0.0,9,0.0
11,1980,oly,M,0.0,Vasily Alekseyev,URS,A,161.75,-180.0,-180.0,-180.0,-180.0,12,0.0,0.0,0.0,0.0,9,0.0
