,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2004,oly,M,1.0,Giorgi Asanidze,GEO,A,84.28,172.5,177.5,-180.0,177.5,2,202.5,205.0,-207.5,205.0,1,382.5
1,2004,oly,M,2.0,Andrei Rybakou,BLR,B,84.58,175.0,180.0,-183.0,180.0,1,195.0,200.0,-202.5,200.0,5,380.0
2,2004,oly,M,3.0,Pyrros Dimas,GRE,A,83.15,170.0,-175.0,175.0,175.0,3,202.5,-205.0,-207.5,202.5,4,377.5
3,2004,oly,M,4.0,Georgios Markoulas,GRE,A,83.77,167.5,-172.5,-172.5,167.5,6,-205.0,205.0,-212.5,205.0,1,372.5
4,2004,oly,M,5.0,Yuan Aijun,CHN,A,83.97,167.5,-172.5,-172.5,167.5,6,205.0,-215.0,-215.0,205.0,1,372.5
5,2004,oly,M,6.0,Aliaksandr Anishchanka,BLR,A,83.69,-170.0,-170.0,170.0,170.0,5,200.0,-210.0,-210.0,200.0,5,370.0
6,2004,oly,M,7.0,Tigran Martirosyan,ARM,A,82.02,-162.5,162.5,167.5,167.5,6,-200.0,200.0,-210.0,200.0,5,367.5
7,2004,oly,M,8.0,Song Jong-shik,KOR,A,84.21,160.0,-165.0,-165.0,160.0,10,-200.0,-200.0,200.0,200.0,5,360.0
8,2004,oly,M,9.0,Héctor Ballesteros,COL,B,83.7,-152.5,152.5,157.5,157.5,13,192.5,197.5,-200.0,197.5,9,355.0
9,2004,oly,M,10.0,Oscar Chaplin,USA,B,84.97,-160.0,160.0,-165.0,160.0,10,185.0,190.0,-197.5,190.0,11,350.0
10,2004,oly,M,11.0,Ulanbek Moldodosov,KGZ,B,83.65,-150.0,150.0,-160.0,150.0,14,175.0,185.0,192.5,192.5,10,342.5
11,2004,oly,M,12.0,Richard Scheer,SEY,B,84.74,-140.0,140.0,-142.5,140.0,16,160.0,-165.0,165.0,165.0,12,305.0
12,2004,oly,M,13.0,Meamea Thomas,KIR,B,84.24,120.0,125.0,130.0,130.0,17,155.0,-162.5,162.5,162.5,13,292.5
13,2004,oly,M,14.0,Julian McWatt,GUY,B,84.69,115.0,120.0,125.0,125.0,18,140.0,147.5,-155.0,147.5,14,272.5
14,2004,oly,M,0.0,Valeriu Calancea,ROU,A,84.35,-160.0,160.0,0.0,160.0,10,0.0,0.0,0.0,0.0,15,0.0
15,2004,oly,M,0.0,David Matam,FRA,B,84.66,-162.5,162.5,167.5,167.5,6,-192.5,-192.5,-192.5,-192.5,20,0.0
16,2004,oly,M,0.0,Zaur Takhushev,RUS,A,84.29,-175.0,-175.0,-175.0,-175.0,20,0.0,0.0,0.0,0.0,15,0.0
17,2004,oly,M,0.0,Sergo Chakhoyan,AUS,A,84.15,-175.0,175.0,-177.5,175.0,3,-205.0,-205.0,-207.5,-205.0,21,0.0
18,2004,oly,M,0.0,Hamza Abu-Ghalia,LBA,B,84.52,142.5,147.5,-152.5,147.5,15,-180.0,-180.0,-180.0,-180.0,19,0.0
19,2004,oly,M,0.0,İzzet İnce,TUR,A,83.45,-175.0,-175.0,-175.0,-175.0,20,0.0,0.0,0.0,0.0,15,0.0
20,2004,oly,M,0.0,Chaehoi Fatihou,COM,B,81.72,-80.0,-80.0,-80.0,-80.0,19,0.0,0.0,0.0,0.0,15,0.0
