,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2016,oly,M,1.0,Lasha Talakhadze,GEO,A,157.34,205.0,210.0,215.0,215.0,2,242.0,247.0,258.0,258.0,1,473.0
1,2016,oly,M,2.0,Gor Minasyan,ARM,A,143.67,200.0,207.0,210.0,210.0,3,236.0,-241.0,241.0,241.0,4,451.0
2,2016,oly,M,3.0,Irakli Turmanidze,GEO,A,135.58,197.0,203.0,207.0,207.0,4,228.0,235.0,241.0,241.0,4,448.0
3,2016,oly,M,4.0,Ruben Aleksanyan,ARM,A,151.64,186.0,193.0,195.0,195.0,5,245.0,-254.0,-254.0,245.0,2,440.0
4,2016,oly,M,5.0,Fernando Reis,BRA,A,154.58,190.0,-195.0,195.0,195.0,5,240.0,-245.0,-247.0,240.0,6,435.0
5,2016,oly,M,6.0,Rustam Djangabaev,UZB,B,145.88,185.0,190.0,195.0,195.0,5,230.0,-237.0,237.0,237.0,8,432.0
6,2016,oly,M,7.0,Mart Seim,EST,A,149.1,-187.0,187.0,-191.0,187.0,12,243.0,-250.0,-255.0,243.0,3,430.0
7,2016,oly,M,8.0,Jiří Orság,CZE,A,127.27,185.0,-190.0,-191.0,185.0,14,230.0,240.0,-243.0,240.0,6,425.0
8,2016,oly,M,9.0,Almir Velagić,GER,A,149.17,188.0,-192.0,-192.0,188.0,11,232.0,-240.0,-242.0,232.0,9,420.0
9,2016,oly,M,10.0,Péter Nagy,HUN,B,158.86,182.0,188.0,193.0,193.0,8,218.0,227.0,-234.0,227.0,11,420.0
10,2016,oly,M,11.0,Sardorbek Dustmurotov,UZB,B,109.79,170.0,175.0,179.0,179.0,19,225.0,232.0,-240.0,232.0,9,411.0
11,2016,oly,M,12.0,Aliksei Mzhachyk,BLR,B,135.6,180.0,-187.0,187.0,187.0,12,215.0,220.0,224.0,224.0,12,411.0
12,2016,oly,M,13.0,Walid Bidani,ALG,B,123.46,180.0,185.0,190.0,190.0,9,-210.0,211.0,220.0,220.0,14,410.0
13,2016,oly,M,14.0,Fernando Salas,ECU,B,162.5,171.0,181.0,184.0,184.0,16,211.0,221.0,0.0,221.0,13,405.0
14,2016,oly,M,15.0,Man Asaad,SYR,B,143.42,180.0,-187.0,-187.0,180.0,17,220.0,-233.0,-233.0,220.0,14,400.0
15,2016,oly,M,16.0,Alexej Prochorow,GER,B,138.31,180.0,-185.0,-185.0,180.0,17,207.0,215.0,-220.0,215.0,16,395.0
16,2016,oly,M,17.0,Igor Olshanetskyi,ISR,B,129.54,160.0,165.0,-170.0,165.0,21,200.0,-206.0,207.0,207.0,17,372.0
17,2016,oly,M,18.0,Ondrej Kružel,SVK,B,118.64,160.0,165.0,-170.0,165.0,21,-200.0,200.0,206.0,206.0,18,371.0
18,2016,oly,M,19.0,Ihor Shymechko,UKR,B,129.75,170.0,-175.0,-175.0,170.0,20,190.0,195.0,-200.0,195.0,19,365.0
19,2016,oly,M,0.0,Behdad Salimi,IRI,A,169.79,206.0,211.0,216.0,216.0,1,-245.0,-245.0,-245.0,-245.0,23,0.0
20,2016,oly,M,0.0,Chen Shih-chieh,TPE,B,151.66,185.0,-193.0,-193.0,185.0,14,-235.0,-235.0,-235.0,-235.0,22,0.0
21,2016,oly,M,0.0,Ahmed Mohamed,EGY,A,143.88,185.0,190.0,-192.0,190.0,9,0.0,0.0,0.0,0.0,20,0.0
22,2016,oly,M,0.0,Hojamuhammet Toychiyev,TKM,A,144.71,-193.0,-193.0,-193.0,-193.0,23,0.0,0.0,0.0,0.0,20,0.0
