,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2016,oly,W,1.0,Sukanya Srisurat,Thailand,A,56.89,105.0,108.0,110.0,110.0,1,127.0,130.0,-132.0,130.0,1,240.0
1,2016,oly,W,2.0,Pimsiri Sirikaew,Thailand,A,57.4,98.0,100.0,102.0,102.0,2,128.0,130.0,0.0,130.0,1,232.0
2,2016,oly,W,3.0,Kuo Hsing-chun,Chinese Taipei,A,57.86,102.0,-105.0,-105.0,102.0,2,-129.0,129.0,-139.0,129.0,3,231.0
3,2016,oly,W,4.0,Alexandra Escobar,Ecuador,A,57.23,97.0,100.0,-102.0,100.0,4,118.0,121.0,123.0,123.0,5,223.0
4,2016,oly,W,5.0,Mikiko Ando,Japan,A,57.56,90.0,-93.0,94.0,94.0,8,120.0,124.0,-126.0,124.0,4,218.0
5,2016,oly,W,6.0,Yuderqui Contreras,Dominican Republic,A,57.58,96.0,100.0,-102.0,100.0,4,117.0,-121.0,-122.0,117.0,7,217.0
6,2016,oly,W,7.0,Lina Rivas,Colombia,A,57.92,96.0,-100.0,-100.0,96.0,6,116.0,120.0,-122.0,120.0,6,216.0
7,2016,oly,W,8.0,Patricia Domínguez,Mexico,A,57.47,91.0,94.0,96.0,96.0,6,115.0,-118.0,-119.0,115.0,9,211.0
8,2016,oly,W,9.0,Yusleidy Figueroa,Venezuela,A,57.71,85.0,-89.0,-89.0,85.0,12,110.0,116.0,0.0,116.0,8,201.0
9,2016,oly,W,10.0,Sabine Kusterer,Germany,B,57.7,87.0,89.0,90.0,90.0,9,108.0,-110.0,110.0,110.0,11,200.0
10,2016,oly,W,11.0,Mathlynn Sasser,Marshall Islands,B,56.8,82.0,84.0,87.0,87.0,11,110.0,-112.0,112.0,112.0,10,199.0
11,2016,oly,W,12.0,Angelica Roos,Sweden,B,57.9,84.0,-87.0,-87.0,84.0,13,107.0,110.0,-112.0,110.0,11,194.0
12,2016,oly,W,13.0,Veronika Ivasiuk,Ukraine,B,57.1,-87.0,87.0,90.0,90.0,9,98.0,103.0,-107.0,103.0,15,193.0
13,2016,oly,W,14.0,Tia-Clair Toomey,Australia,B,57.7,78.0,-82.0,82.0,82.0,15,103.0,107.0,-112.0,107.0,13,189.0
14,2016,oly,W,15.0,Jenly Tegu Wini,Solomon Islands,B,57.5,80.0,84.0,-87.0,84.0,13,100.0,104.0,-109.0,104.0,14,188.0
15,2016,oly,W,16.0,Ayesha Al-Balooshi,United Arab Emirates,B,57.0,67.0,70.0,72.0,72.0,16,86.0,90.0,-94.0,90.0,16,162.0
