,Year,Event,Gender,Comp Rank,Athlete Name,Nationality,Group,Body Weight (kg),Snatch 1 (kg),Snatch 2 (kg),Snatch 3 (kg),Max Snatch,Snatch Rank,C/J 1 (kg),C/J 2 (kg),C/J 3 (kg),Max C/J,C/J Rank,Total
0,2000,oly,W,1.0,Yang Xia,CHN,A,52.46,95.0,97.5,100.0,100.0,1,122.5,125.0,0.0,125.0,1,225.0
1,2000,oly,W,2.0,Li Feng-ying,TPE,A,52.42,92.5,98.0,-100.0,98.0,2,115.0,-125.0,-127.5,115.0,2,212.5
2,2000,oly,W,3.0,Winarni Binti Slamet,INA,A,52.44,-85.0,85.0,90.0,90.0,3,105.0,110.0,112.5,112.5,3,202.5
3,2000,oly,W,4.0,Franca Gbodo,NGR,A,52.0,85.0,-90.0,-90.0,85.0,4,105.0,110.0,-117.5,110.0,4,195.0
4,2000,oly,W,5.0,Swe Swe Win,MYA,A,52.08,85.0,-87.5,-87.5,85.0,4,105.0,110.0,-117.5,110.0,4,195.0
5,2000,oly,W,6.0,Sanamacha Chanu,IND,A,52.16,80.0,85.0,-87.5,85.0,4,105.0,110.0,-117.5,110.0,4,195.0
6,2000,oly,W,7.0,Mari Nakaga,JPN,A,52.58,-77.5,-77.5,77.5,77.5,9,105.0,-110.0,-110.0,105.0,7,182.5
7,2000,oly,W,8.0,Marioara Munteanu,ROU,A,53.0,75.0,80.0,82.5,82.5,7,92.5,97.5,-102.5,97.5,8,180.0
8,2000,oly,W,9.0,Karla Fernández,VEN,A,52.6,-80.0,80.0,-85.0,80.0,8,-95.0,-95.0,95.0,95.0,9,175.0
9,2000,oly,W,10.0,Tarana Abbasova,AZE,A,52.78,70.0,-75.0,75.0,75.0,10,85.0,90.0,-92.5,90.0,10,165.0
